,altitud,dir,fecha,horaPresMax,horaPresMin,horaracha,horatmax,horatmin,indicativo,nombre,prec,presMax,presMin,provincia,racha,tmax,tmed,tmin,velmedia
0,667,11,2015-11-01,00,24,09:50,14:10,06:50,3195,"MADRID, RETIRO","17,5","945,8","939,2",MADRID,"11,7","19,0","16,6","14,1","2,8"
1,667,3,2015-11-02,00,05,06:00,00:00,Varias,3195,"MADRID, RETIRO","11,7","939,2","932,6",MADRID,"11,1","15,0","12,4","9,9","2,5"
2,667,18,2015-11-03,23,03,02:10,16:40,Varias,3195,"MADRID, RETIRO","0,2","945,6","937,2",MADRID,"8,6","13,8","11,5","9,2","1,7"
3,667,99,2015-11-04,24,Varias,Varias,14:20,01:10,3195,"MADRID, RETIRO","0,5","945,5","944,0",MADRID,"4,7","16,0","13,4","10,9","0,8"
4,667,25,2015-11-05,24,00,12:20,15:20,01:30,3195,"MADRID, RETIRO","0,0","948,5","945,5",MADRID,"6,1","17,3","14,6","12,0","1,1"
5,667,99,2015-11-06,11,00,Varias,13:15,07:20,3195,"MADRID, RETIRO","0,0","950,9","948,5",MADRID,"3,6","19,4","15,4","11,3","0,6"
6,667,4,2015-11-07,11,Varias,08:20,Varias,06:50,3195,"MADRID, RETIRO","0,0","951,1","949,3",MADRID,"3,9","21,4","16,4","11,5","0,8"
7,667,16,2015-11-08,23,04,13:50,Varias,23:59,3195,"MADRID, RETIRO","0,0","953,7","950,3",MADRID,"6,1","20,8","16,7","12,6","1,7"
8,667,4,2015-11-09,11,00,06:40,14:30,05:30,3195,"MADRID, RETIRO","0,0","955,6","953,0",MADRID,"4,4","20,6","15,8","10,9","0,8"
9,667,4,2015-11-10,00,17,06:50,14:20,05:40,3195,"MADRID, RETIRO","0,0","953,6","950,0",MADRID,"5,0","19,2","14,3","9,4","1,1"
10,667,15,2015-11-11,Varias,16,11:30,14:40,06:10,3195,"MADRID, RETIRO","0,0","950,3","946,9",MADRID,"3,3","19,3","13,8","8,4","0,6"
11,667,3,2015-11-12,24,03,01:40,Varias,07:10,3195,"MADRID, RETIRO","0,0","949,1","946,7",MADRID,"3,3","19,2","13,4","7,7","0,8"
12,667,4,2015-11-13,24,00,23:40,14:40,06:20,3195,"MADRID, RETIRO","0,0","953,7","949,1",MADRID,"8,6","19,2","13,7","8,2","0,8"
13,667,4,2015-11-14,Varias,24,00:30,14:15,07:35,3195,"MADRID, RETIRO","0,0","955,2","951,7",MADRID,"9,4","16,3","13,0","9,6","0,8"
14,667,4,2015-11-15,00,18,00:10,15:10,07:20,3195,"MADRID, RETIRO","0,0","951,7","946,9",MADRID,"4,2","17,2","12,2","7,2","0,6"
15,667,23,2015-11-16,10,Varias,14:30,15:00,Varias,3195,"MADRID, RETIRO","0,0","947,8","945,6",MADRID,"4,2","16,0","11,4","6,7","0,8"
16,667,11,2015-11-17,24,00,11:40,14:50,07:10,3195,"MADRID, RETIRO","0,0","950,3","946,7",MADRID,"3,3","15,5","10,6","5,7","0,6"
17,667,5,2015-11-18,11,15,00:10,15:00,06:45,3195,"MADRID, RETIRO","0,0","951,1","949,6",MADRID,"2,8","18,3","12,2","6,0","0,3"
18,667,17,2015-11-19,24,Varias,12:40,15:10,07:00,3195,"MADRID, RETIRO","0,0","953,5","951,0",MADRID,"2,8","19,0","13,8","8,5","0,6"
19,667,26,2015-11-20,00,24,22:20,15:10,07:15,3195,"MADRID, RETIRO","0,0","953,5","945,8",MADRID,"8,9","18,7","13,3","7,9","0,6"
20,667,29,2015-11-21,00,08,07:40,08:15,23:59,3195,"MADRID, RETIRO","0,6","945,8","935,1",MADRID,"15,3","15,9","10,2","4,4","2,5"
21,667,27,2015-11-22,00,18,11:30,15:50,01:10,3195,"MADRID, RETIRO","0,0","941,0","935,9",MADRID,"8,3","9,0","6,2","3,3","2,2"
22,667,36,2015-11-23,24,00,12:20,13:20,06:15,3195,"MADRID, RETIRO","0,0","946,1","937,8",MADRID,"10,3","10,2","6,4","2,7","2,2"
23,667,31,2015-11-24,11,00,23:59,14:20,06:05,3195,"MADRID, RETIRO","0,0","949,0","946,1",MADRID,"6,7","10,6","6,3","2,0","0,6"
24,667,27,2015-11-25,00,19,04:40,14:20,00:00,3195,"MADRID, RETIRO","0,0","948,7","943,4",MADRID,"10,6","15,8","11,7","7,6","2,5"
25,667,1,2015-11-26,11,24,23:10,14:00,06:35,3195,"MADRID, RETIRO","0,0","944,7","941,4",MADRID,"12,5","15,7","11,0","6,2","2,2"
26,667,4,2015-11-27,24,Varias,18:40,13:15,07:40,3195,"MADRID, RETIRO","0,0","941,9","939,2",MADRID,"7,8","15,8","11,4","7,0","1,4"
27,667,4,2015-11-28,24,00,19:20,13:40,07:00,3195,"MADRID, RETIRO","0,0","951,1","941,9",MADRID,"6,9","15,4","10,2","5,0","1,1"
28,667,4,2015-11-29,24,00,02:00,15:00,07:00,3195,"MADRID, RETIRO","0,0","956,4","951,1",MADRID,"3,6","12,6","7,5","2,4","0,3"
29,667,3,2015-11-30,09,17,07:30,14:50,06:25,3195,"MADRID, RETIRO","0,0","957,8","954,5",MADRID,"4,4","14,5","8,0","1,5","0,6"
