,altitud,dir,fecha,horaPresMax,horaPresMin,horaracha,horatmax,horatmin,indicativo,nombre,prec,presMax,presMin,provincia,racha,tmax,tmed,tmin,velmedia
0,667,27.0,2014-03-01,00,21,14:40,23:50,09:10,3195,"MADRID, RETIRO","2,6","940,3","926,7",MADRID,"12,5","11,6","8,9","6,2","3,1"
1,667,28.0,2014-03-02,11,00,11:05,13:30,06:45,3195,"MADRID, RETIRO","0,4","932,0","927,0",MADRID,"11,7","16,5","13,2","10,0","3,6"
2,667,31.0,2014-03-03,22,04,16:10,13:20,07:10,3195,"MADRID, RETIRO","0,0","937,1","929,4",MADRID,"18,3","12,5","9,2","5,9","4,4"
3,667,30.0,2014-03-04,10,03,16:40,15:50,Varias,3195,"MADRID, RETIRO","0,0","939,5","936,3",MADRID,"17,5","11,9","8,4","5,0","3,9"
4,667,28.0,2014-03-05,24,00,03:20,15:10,07:00,3195,"MADRID, RETIRO","0,0","944,5","936,9",MADRID,"10,3","16,3","11,6","7,0","1,9"
5,667,8.0,2014-03-06,Varias,18,22:30,15:30,07:00,3195,"MADRID, RETIRO","0,0","944,9","940,8",MADRID,"6,4","20,4","12,9","5,4","0,3"
6,667,16.0,2014-03-07,11,00,01:05,16:20,06:20,3195,"MADRID, RETIRO","0,0","947,1","943,8",MADRID,"4,2","17,3","11,8","6,3","0,3"
7,667,14.0,2014-03-08,10,17,22:50,16:25,06:45,3195,"MADRID, RETIRO","0,0","947,0","942,4",MADRID,"6,4","19,0","13,0","7,0","1,7"
8,667,8.0,2014-03-09,10,Varias,11:50,16:30,06:30,3195,"MADRID, RETIRO","0,0","947,1","944,5",MADRID,"8,1","17,8","12,4","7,0","2,5"
9,667,4.0,2014-03-10,00,18,22:30,Varias,07:00,3195,"MADRID, RETIRO","0,0","946,2","941,5",MADRID,"7,2","18,6","11,9","5,2","0,8"
10,667,3.0,2014-03-11,24,18,08:50,14:00,07:05,3195,"MADRID, RETIRO","0,0","944,1","941,2",MADRID,"8,6","18,3","13,0","7,8","1,4"
11,667,16.0,2014-03-12,24,17,20:05,Varias,06:40,3195,"MADRID, RETIRO","0,0","947,8","944,0",MADRID,"8,6","16,6","11,7","6,8","0,6"
12,667,12.0,2014-03-13,24,Varias,12:50,15:10,05:20,3195,"MADRID, RETIRO","0,0","948,5","946,5",MADRID,"8,3","13,5","9,6","5,7","1,4"
13,667,8.0,2014-03-14,09,16,13:10,14:30,06:40,3195,"MADRID, RETIRO","0,0","948,9","946,1",MADRID,"5,8","15,8","10,2","4,6","0,6"
14,667,,2014-03-15,11,24,,16:10,06:30,3195,"MADRID, RETIRO","0,0","950,9","947,6",MADRID,,"19,6","13,0","6,4","0,0"
15,667,10.0,2014-03-16,10,18,12:10,15:20,06:30,3195,"MADRID, RETIRO","0,0","948,0","944,3",MADRID,"6,1","22,3","14,6","7,0","0,8"
16,667,23.0,2014-03-17,09,16,16:10,16:10,06:50,3195,"MADRID, RETIRO","0,0","946,5","942,9",MADRID,"6,1","22,8","15,6","8,4","1,7"
17,667,4.0,2014-03-18,10,17,22:40,14:00,06:50,3195,"MADRID, RETIRO","0,0","944,1","940,7",MADRID,"10,0","23,2","15,8","8,3","1,4"
18,667,4.0,2014-03-19,11,18,01:30,15:50,06:25,3195,"MADRID, RETIRO","0,0","945,6","942,0",MADRID,"10,6","20,3","15,6","11,0","1,7"
19,667,1.0,2014-03-20,00,18,16:00,15:20,Varias,3195,"MADRID, RETIRO","0,0","942,9","940,5",MADRID,"6,7","22,0","16,2","10,4","1,4"
20,667,,2014-03-21,11,24,,13:15,06:20,3195,"MADRID, RETIRO","0,0","942,9","939,3",MADRID,,"19,0","14,7","10,4","0,8"
21,667,33.0,2014-03-22,24,16,17:40,14:00,23:59,3195,"MADRID, RETIRO","0,0","940,2","936,2",MADRID,"12,2","16,2","11,8","7,4","4,2"
22,667,31.0,2014-03-23,24,03,00:10,13:50,06:15,3195,"MADRID, RETIRO","0,0","943,1","939,8",MADRID,"11,9","13,8","8,7","3,6","1,7"
23,667,30.0,2014-03-24,24,16,23:59,13:30,05:40,3195,"MADRID, RETIRO","0,0","943,8","939,3",MADRID,"12,2","13,0","8,1","3,2","1,9"
24,667,27.0,2014-03-25,07,18,15:10,12:50,23:59,3195,"MADRID, RETIRO","0,7","944,6","937,8",MADRID,"20,0","13,6","8,8","4,0","5,0"
25,667,32.0,2014-03-26,24,05,03:30,13:20,05:10,3195,"MADRID, RETIRO","0,0","938,3","934,8",MADRID,"15,3","13,5","8,3","3,1","3,1"
26,667,19.0,2014-03-27,00,19,14:20,14:50,06:20,3195,"MADRID, RETIRO","0,0","938,3","930,7",MADRID,"9,2","12,7","7,4","2,0","1,4"
27,667,11.0,2014-03-28,10,18,13:40,14:40,06:15,3195,"MADRID, RETIRO","0,0","931,1","928,2",MADRID,"12,8","15,7","10,8","6,0","4,2"
28,667,19.0,2014-03-29,24,16,19:00,16:00,Varias,3195,"MADRID, RETIRO","17,5","931,6","926,2",MADRID,"8,3","12,2","9,6","7,0","2,5"
29,667,24.0,2014-03-30,24,00,15:00,15:30,Varias,3195,"MADRID, RETIRO","0,7","936,9","931,6",MADRID,"8,3","14,0","10,3","6,6","2,2"
30,667,12.0,2014-03-31,10,17,14:50,14:30,01:50,3195,"MADRID, RETIRO","0,9","938,0","934,0",MADRID,"6,7","15,0","11,6","8,2","0,8"
