,altitud,dir,fecha,horaPresMax,horaPresMin,horaracha,horatmax,horatmin,indicativo,nombre,prec,presMax,presMin,provincia,racha,tmax,tmed,tmin,velmedia
0,667,27,2018-01-01,11,16,00:10,13:50,08:00,3195,"MADRID, RETIRO","0,0","954,3","950,7",MADRID,"10,0","11,6","7,6","3,6","3,1"
1,667,29,2018-01-02,Varias,Varias,02:50,13:30,04:10,3195,"MADRID, RETIRO","0,0","954,3","952,2",MADRID,"11,4","13,4","10,4","7,5","2,5"
2,667,22,2018-01-03,11,24,03:40,14:10,02:15,3195,"MADRID, RETIRO","0,0","955,4","952,3",MADRID,"8,6","13,5","10,6","7,6","1,7"
3,667,99,2018-01-04,00,24,Varias,13:20,Varias,3195,"MADRID, RETIRO","0,0","953,3","943,7",MADRID,"7,8","13,7","10,8","7,8","2,2"
4,667,22,2018-01-05,00,24,07:50,13:50,23:59,3195,"MADRID, RETIRO","14,1","943,7","926,1",MADRID,"11,7","11,5","8,6","5,8","3,1"
5,667,3,2018-01-06,00,14,09:50,00:00,23:59,3195,"MADRID, RETIRO","20,6","926,1","920,0",MADRID,"10,8","6,1","4,0","2,0","2,5"
6,667,12,2018-01-07,23,05,11:50,13:40,23:59,3195,"MADRID, RETIRO","3,1","929,5","919,5",MADRID,"7,5","5,0","3,3","1,6","2,8"
7,667,4,2018-01-08,24,00,05:10,13:50,23:50,3195,"MADRID, RETIRO","0,0","937,8","929,3",MADRID,"7,2","7,0","3,8","0,7","1,4"
8,667,19,2018-01-09,10,01,16:50,15:15,05:20,3195,"MADRID, RETIRO","2,3","941,6","937,2",MADRID,"4,7","4,7","1,6","-1,4","1,4"
9,667,23,2018-01-10,24,05,15:20,16:00,00:30,3195,"MADRID, RETIRO","0,8","943,0","939,5",MADRID,"9,4","7,0","5,1","3,2","2,2"
10,667,30,2018-01-11,24,05,11:40,14:40,08:10,3195,"MADRID, RETIRO","0,0","946,6","942,6",MADRID,"12,8","8,8","5,8","2,9","3,3"
11,667,28,2018-01-12,10,24,00:20,16:10,07:40,3195,"MADRID, RETIRO","0,0","947,8","944,3",MADRID,"6,4","7,9","3,8","-0,3","1,7"
12,667,26,2018-01-13,00,17,21:20,12:10,04:20,3195,"MADRID, RETIRO","6,0","944,5","939,0",MADRID,"7,2","5,6","4,0","2,4","1,1"
13,667,3,2018-01-14,24,06,20:50,14:50,02:20,3195,"MADRID, RETIRO","0,0","944,4","939,8",MADRID,"6,1","6,7","4,6","2,5","1,7"
14,667,22,2018-01-15,24,00,15:40,15:00,07:30,3195,"MADRID, RETIRO","0,0","949,9","944,4",MADRID,"6,4","8,5","4,2","0,0","1,1"
15,667,26,2018-01-16,Varias,18,22:10,16:30,07:30,3195,"MADRID, RETIRO","0,0","951,2","947,8",MADRID,"6,4","12,5","7,2","2,0","1,1"
16,667,30,2018-01-17,Varias,06,01:00,14:40,08:30,3195,"MADRID, RETIRO","0,0","948,8","945,9",MADRID,"8,6","13,2","9,0","4,8","2,2"
17,667,3,2018-01-18,00,24,08:50,16:10,08:00,3195,"MADRID, RETIRO","0,0","948,4","943,1",MADRID,"5,3","12,8","7,8","2,7","1,4"
18,667,4,2018-01-19,24,Varias,08:50,15:30,07:30,3195,"MADRID, RETIRO","0,0","947,4","942,0",MADRID,"5,3","14,8","8,9","3,0","1,4"
19,667,28,2018-01-20,24,Varias,12:40,15:40,07:30,3195,"MADRID, RETIRO","0,0","949,6","947,2",MADRID,"7,8","12,0","7,9","3,8","1,9"
20,667,33,2018-01-21,11,00,03:40,15:30,07:10,3195,"MADRID, RETIRO","0,0","951,8","949,6",MADRID,"8,3","16,2","11,0","5,8","1,1"
21,667,99,2018-01-22,00,Varias,Varias,15:50,07:40,3195,"MADRID, RETIRO","0,0","951,2","948,9",MADRID,"5,8","14,1","9,7","5,3","0,6"
22,667,3,2018-01-23,Varias,14,01:00,15:30,07:15,3195,"MADRID, RETIRO","0,0","950,8","948,5",MADRID,"6,1","15,7","10,0","4,2","0,8"
23,667,4,2018-01-24,00,Varias,03:50,16:00,07:45,3195,"MADRID, RETIRO","0,0","950,1","946,5",MADRID,"5,0","13,5","9,1","4,7","1,4"
24,667,36,2018-01-25,00,21,23:30,11:50,06:10,3195,"MADRID, RETIRO","3,5","946,8","938,5",MADRID,"12,8","8,9","6,8","4,6","1,9"
25,667,19,2018-01-26,24,00,21:00,16:10,08:00,3195,"MADRID, RETIRO","0,0","948,9","939,5",MADRID,"13,9","9,2","5,9","2,6","3,9"
26,667,4,2018-01-27,23,03,19:30,15:00,07:10,3195,"MADRID, RETIRO","0,0","953,6","948,4",MADRID,"12,5","10,0","6,9","3,8","3,3"
27,667,4,2018-01-28,23,05,07:20,14:15,02:10,3195,"MADRID, RETIRO","0,0","958,0","952,3",MADRID,"15,0","13,4","8,4","3,5","4,7"
28,667,2,2018-01-29,00,Varias,02:00,15:10,08:00,3195,"MADRID, RETIRO","0,0","957,8","952,3",MADRID,"6,7","13,1","9,2","5,2","1,9"
29,667,3,2018-01-30,00,17,01:50,16:30,05:30,3195,"MADRID, RETIRO","0,0","953,4","947,5",MADRID,"5,6","12,5","8,2","4,0","1,4"
30,667,3,2018-01-31,00,24,04:30,13:50,08:20,3195,"MADRID, RETIRO","0,0","948,9","940,1",MADRID,"4,2","12,6","7,6","2,5","1,1"
