,altitud,dir,fecha,horaPresMax,horaPresMin,horaracha,horatmax,horatmin,indicativo,nombre,prec,presMax,presMin,provincia,racha,tmax,tmed,tmin,velmedia
0,667,6.0,2017-07-01,24,00,03:00,14:50,05:40,3195,"MADRID, RETIRO","0,0","947,4","943,1",MADRID,"10,6","25,0","18,8","12,6","2,2"
1,667,7.0,2017-07-02,07,17,14:50,14:50,05:30,3195,"MADRID, RETIRO","0,0","948,0","943,8",MADRID,"11,4","31,6","22,5","13,4","3,1"
2,667,6.0,2017-07-03,08,Varias,00:40,13:30,05:30,3195,"MADRID, RETIRO","0,0","946,6","941,1",MADRID,"5,8","34,0","26,0","18,0","0,8"
3,667,14.0,2017-07-04,09,20,22:00,14:10,06:10,3195,"MADRID, RETIRO","0,0","941,9","937,1",MADRID,"10,3","35,5","28,2","21,0","2,5"
4,667,13.0,2017-07-05,24,18,23:00,14:10,05:50,3195,"MADRID, RETIRO","3,5","941,0","935,7",MADRID,"10,8","35,5","28,4","21,2","2,2"
5,667,36.0,2017-07-06,13,17,09:20,00:00,18:00,3195,"MADRID, RETIRO","25,2","942,7","938,0",MADRID,"11,7","22,2","19,3","16,4","2,2"
6,667,32.0,2017-07-07,00,Varias,13:30,11:00,20:30,3195,"MADRID, RETIRO","19,3","941,0","939,0",MADRID,"11,9","25,3","20,6","15,9","2,2"
7,667,88.0,2017-07-08,00,20,12:30,12:10,05:50,3195,"MADRID, RETIRO","1,3","940,4","937,4",MADRID,"6,7","24,9","20,4","15,8",
8,667,24.0,2017-07-09,Varias,19,19:00,14:30,05:10,3195,"MADRID, RETIRO","0,0","940,0","936,4",MADRID,"6,7","31,5","24,0","16,6","1,9"
9,667,26.0,2017-07-10,11,Varias,17:10,14:50,05:30,3195,"MADRID, RETIRO","0,0","937,9","935,2",MADRID,"8,3","32,2","25,4","18,5","1,9"
10,667,25.0,2017-07-11,Varias,Varias,16:50,14:00,05:50,3195,"MADRID, RETIRO","0,0","940,4","936,4",MADRID,"8,6","33,7","26,2","18,7","1,7"
11,667,99.0,2017-07-12,11,02,Varias,14:10,Varias,3195,"MADRID, RETIRO","0,0","944,0","938,7",MADRID,"7,5","36,8","28,5","20,2","2,2"
12,667,26.0,2017-07-13,09,18,15:50,14:40,04:50,3195,"MADRID, RETIRO","0,0","943,3","939,0",MADRID,"11,9","39,7","31,2","22,7","2,2"
13,667,23.0,2017-07-14,Varias,18,17:20,14:30,07:00,3195,"MADRID, RETIRO","0,0","940,7","937,6",MADRID,"11,4","39,6","32,2","24,7","2,8"
14,667,5.0,2017-07-15,09,18,23:00,Varias,06:00,3195,"MADRID, RETIRO","0,0","941,5","939,0",MADRID,"8,9","37,5","30,2","23,0","1,1"
15,667,13.0,2017-07-16,07,18,22:20,14:30,06:00,3195,"MADRID, RETIRO","0,0","942,5","939,5",MADRID,"8,1","37,2","30,6","24,0","1,1"
16,667,26.0,2017-07-17,07,18,16:10,14:50,06:00,3195,"MADRID, RETIRO","0,0","941,6","937,7",MADRID,"9,2","35,1","29,6","24,0","1,7"
17,667,26.0,2017-07-18,07,17,17:20,15:30,05:10,3195,"MADRID, RETIRO","0,0","938,9","933,7",MADRID,"11,9","36,0","30,0","23,9","2,5"
18,667,23.0,2017-07-19,Varias,00,15:30,13:40,06:30,3195,"MADRID, RETIRO","0,0","938,8","935,8",MADRID,"12,2","32,6","27,4","22,2","3,6"
19,667,,2017-07-20,,,,,,3195,"MADRID, RETIRO","0,0",,,MADRID,,,,,"0,8"
20,667,23.0,2017-07-21,24,Varias,12:10,14:20,05:30,3195,"MADRID, RETIRO","0,0","935,9","934,6",MADRID,"11,7","31,8","25,3","18,8","2,2"
21,667,20.0,2017-07-22,24,04,15:10,14:30,05:40,3195,"MADRID, RETIRO","0,0","939,9","935,3",MADRID,"8,6","33,0","26,2","19,5","2,2"
22,667,32.0,2017-07-23,Varias,17,18:00,14:15,05:00,3195,"MADRID, RETIRO","0,0","942,1","939,6",MADRID,"9,2","34,2","27,4","20,5","2,5"
23,667,4.0,2017-07-24,Varias,18,23:59,13:20,06:00,3195,"MADRID, RETIRO","0,0","942,8","940,1",MADRID,"9,2","33,2","27,0","20,9","1,9"
24,667,4.0,2017-07-25,Varias,17,21:20,15:30,Varias,3195,"MADRID, RETIRO","0,0","942,3","937,2",MADRID,"11,1","31,3","24,2","17,0","2,2"
25,667,10.0,2017-07-26,Varias,17,01:00,15:30,05:50,3195,"MADRID, RETIRO","0,0","941,3","937,2",MADRID,"6,7","33,3","25,2","17,1","0,8"
26,667,24.0,2017-07-27,09,18,14:20,14:20,06:30,3195,"MADRID, RETIRO","0,0","940,2","936,5",MADRID,"7,8","37,5","30,0","22,4","1,9"
27,667,29.0,2017-07-28,Varias,Varias,13:40,14:20,06:20,3195,"MADRID, RETIRO","0,0","940,6","937,8",MADRID,"9,4","37,9","30,0","22,0","1,9"
28,667,26.0,2017-07-29,10,18,14:10,14:00,06:10,3195,"MADRID, RETIRO","0,0","941,0","938,0",MADRID,"7,8","37,7","30,1","22,5","2,5"
29,667,26.0,2017-07-30,01,18,15:20,14:20,05:20,3195,"MADRID, RETIRO","0,0","938,7","934,8",MADRID,"10,8","37,0","29,8","22,6","2,5"
30,667,21.0,2017-07-31,Varias,Varias,13:30,13:20,05:40,3195,"MADRID, RETIRO","0,0","935,3","933,0",MADRID,"11,1","34,6","28,0","21,4","1,9"
