,altitud,dir,fecha,horaPresMax,horaPresMin,horaracha,horatmax,horatmin,indicativo,nombre,prec,presMax,presMin,provincia,racha,tmax,tmed,tmin,velmedia
0,667,2.0,2013-12-01,24,00,13:30,14:00,06:50,3195,"MADRID, RETIRO","0,0","943,2","939,9",MADRID,"8,9","11,8","6,4","1,0","2,8"
1,667,3.0,2013-12-02,24,13,23:50,15:10,07:10,3195,"MADRID, RETIRO","0,0","945,7","940,7",MADRID,"6,9","8,8","3,7","-1,4","0,8"
2,667,4.0,2013-12-03,24,00,04:20,13:45,04:45,3195,"MADRID, RETIRO","0,0","949,0","945,7",MADRID,"7,8","12,2","7,1","2,0","0,6"
3,667,5.0,2013-12-04,11,Varias,00:20,14:15,Varias,3195,"MADRID, RETIRO","0,0","950,6","949,0",MADRID,"3,9","13,2","7,4","1,6","0,3"
4,667,21.0,2013-12-05,11,15,14:20,14:30,07:50,3195,"MADRID, RETIRO","0,0","950,7","948,4",MADRID,"3,6","13,0","7,3","1,6","0,8"
5,667,4.0,2013-12-06,09,Varias,19:50,14:20,07:35,3195,"MADRID, RETIRO","0,0","949,4","946,3",MADRID,"7,5","12,7","6,6","0,6","1,7"
6,667,3.0,2013-12-07,24,18,07:10,14:45,05:50,3195,"MADRID, RETIRO","0,0","947,4","945,6",MADRID,"4,2","11,7","6,6","1,4","1,7"
7,667,4.0,2013-12-08,24,00,23:40,14:50,06:50,3195,"MADRID, RETIRO","0,0","949,9","947,4",MADRID,"3,6","10,6","5,5","0,4","0,3"
8,667,4.0,2013-12-09,10,00,21:10,14:30,07:50,3195,"MADRID, RETIRO","0,0","953,0","949,9",MADRID,"5,6","8,4","3,7","-1,0","0,8"
9,667,3.0,2013-12-10,10,17,08:50,Varias,06:50,3195,"MADRID, RETIRO","0,0","954,9","950,8",MADRID,"5,8","10,6","5,6","0,5","1,4"
10,667,3.0,2013-12-11,11,Varias,21:50,15:20,Varias,3195,"MADRID, RETIRO","0,0","953,7","951,4",MADRID,"5,8","10,2","6,6","3,0","1,4"
11,667,2.0,2013-12-12,00,Varias,01:10,14:30,08:00,3195,"MADRID, RETIRO","0,0","952,6","949,8",MADRID,"4,7","9,6","5,9","2,2","1,1"
12,667,8.0,2013-12-13,24,13,22:00,13:20,06:00,3195,"MADRID, RETIRO","3,2","951,2","948,0",MADRID,"2,5","8,5","5,4","2,2","0,0"
13,667,3.0,2013-12-14,24,00,11:20,14:10,Varias,3195,"MADRID, RETIRO","0,0","954,7","951,2",MADRID,"8,1","12,0","8,0","4,0","1,9"
14,667,2.0,2013-12-15,11,24,21:40,14:05,06:10,3195,"MADRID, RETIRO","0,0","955,2","952,6",MADRID,"5,8","12,7","7,6","2,6","1,1"
15,667,4.0,2013-12-16,00,16,06:50,14:20,07:50,3195,"MADRID, RETIRO","0,0","952,6","948,4",MADRID,"6,1","13,6","9,3","5,0","2,2"
16,667,10.0,2013-12-17,10,Varias,07:50,15:20,07:10,3195,"MADRID, RETIRO","0,0","951,4","948,6",MADRID,"4,7","9,0","7,0","5,0","1,1"
17,667,26.0,2013-12-18,07,24,23:59,16:10,Varias,3195,"MADRID, RETIRO","5,2","949,3","946,0",MADRID,"7,5","9,0","7,3","5,6","1,1"
18,667,24.0,2013-12-19,00,17,16:10,14:50,23:59,3195,"MADRID, RETIRO","12,6","946,0","935,3",MADRID,"13,9","9,4","6,7","4,0","1,4"
19,667,3.0,2013-12-20,24,00,08:00,Varias,23:59,3195,"MADRID, RETIRO","0,0","953,2","940,6",MADRID,"12,5","8,9","6,0","3,2","3,6"
20,667,3.0,2013-12-21,11,16,06:10,15:20,07:30,3195,"MADRID, RETIRO","0,0","955,0","952,6",MADRID,"4,7","8,8","4,1","-0,6","0,8"
21,667,3.0,2013-12-22,Varias,16,01:40,15:10,08:15,3195,"MADRID, RETIRO","0,0","953,8","951,1",MADRID,"4,4","9,4","4,8","0,1","0,3"
22,667,22.0,2013-12-23,00,24,18:00,Varias,07:00,3195,"MADRID, RETIRO","0,0","951,4","942,7",MADRID,"6,9","9,8","5,5","1,2","1,1"
23,667,19.0,2013-12-24,00,24,14:10,14:10,Varias,3195,"MADRID, RETIRO","20,1","942,7","924,9",MADRID,"15,0","10,8","8,3","5,8","2,2"
24,667,27.0,2013-12-25,24,14,02:20,01:20,23:59,3195,"MADRID, RETIRO","1,7","930,2","921,5",MADRID,"16,1","9,8","6,4","3,0","3,3"
25,667,28.0,2013-12-26,20,00,15:00,13:30,07:50,3195,"MADRID, RETIRO","0,0","940,7","930,2",MADRID,"15,3","9,7","5,6","1,6","3,3"
26,667,23.0,2013-12-27,00,24,10:10,15:25,00:00,3195,"MADRID, RETIRO","9,8","940,3","933,6",MADRID,"10,6","11,5","9,6","7,6","3,3"
27,667,31.0,2013-12-28,24,05,13:00,Varias,23:30,3195,"MADRID, RETIRO","0,0","944,8","932,0",MADRID,"11,7","9,5","6,4","3,2","2,5"
28,667,31.0,2013-12-29,22,00,00:40,14:40,Varias,3195,"MADRID, RETIRO","0,0","951,9","944,8",MADRID,"9,7","8,2","5,4","2,7","1,1"
29,667,21.0,2013-12-30,00,24,15:20,Varias,04:50,3195,"MADRID, RETIRO",Ip,"951,8","946,8",MADRID,"4,4","7,0","3,5","0,0","0,8"
30,667,,2013-12-31,00,15,,Varias,06:50,3195,"MADRID, RETIRO",Ip,"946,8","942,4",MADRID,,"8,0","5,8","3,5","1,4"
