,altitud,dir,fecha,horaPresMax,horaPresMin,horaracha,horatmax,horatmin,indicativo,nombre,prec,presMax,presMin,provincia,racha,tmax,tmed,tmin,velmedia
0,667,13,2016-12-01,00,24,04:00,14:10,05:40,3195,"MADRID, RETIRO","0,0","951,3","945,5",MADRID,"5,8","11,2","10,3","9,4","1,1"
1,667,22,2016-12-02,00,24,15:50,14:45,23:59,3195,"MADRID, RETIRO","0,0","945,9","938,7",MADRID,"3,3","12,6","9,8","6,9","0,6"
2,667,10,2016-12-03,00,Varias,22:50,15:20,04:30,3195,"MADRID, RETIRO","12,1","938,7","933,8",MADRID,"7,2","11,7","9,0","6,2","1,9"
3,667,12,2016-12-04,24,05,00:50,Varias,Varias,3195,"MADRID, RETIRO","5,3","937,9","933,9",MADRID,"8,1","11,5","10,4","9,2","1,9"
4,667,3,2016-12-05,24,01,08:20,15:10,06:45,3195,"MADRID, RETIRO","0,0","945,6","937,7",MADRID,"7,2","14,0","11,8","9,6","2,2"
5,667,4,2016-12-06,23,00,07:00,14:45,06:40,3195,"MADRID, RETIRO","0,0","951,1","945,7",MADRID,"6,1","13,3","10,5","7,7","1,4"
6,667,99,2016-12-07,24,00,Varias,15:20,07:15,3195,"MADRID, RETIRO","0,0","953,7","950,0",MADRID,"2,8","12,7","8,8","5,0","0,3"
7,667,99,2016-12-08,11,00,Varias,14:30,07:00,3195,"MADRID, RETIRO","0,0","955,8","953,5",MADRID,"4,2","12,2","8,8","5,4","0,3"
8,667,4,2016-12-09,00,22,10:10,14:10,06:40,3195,"MADRID, RETIRO","0,0","955,8","952,4",MADRID,"4,4","13,0","9,5","6,0","1,1"
9,667,21,2016-12-10,00,24,12:50,14:30,23:50,3195,"MADRID, RETIRO","0,0","952,7","949,5",MADRID,"4,2","13,7","10,8","7,8","0,8"
10,667,5,2016-12-11,Varias,Varias,01:50,14:30,08:10,3195,"MADRID, RETIRO","0,0","949,4","946,6",MADRID,"4,4","13,0","8,8","4,6","0,0"
11,667,24,2016-12-12,11,14,12:40,14:30,07:00,3195,"MADRID, RETIRO","0,0","947,2","944,8",MADRID,"2,5","10,2","7,2","4,2","0,3"
12,667,7,2016-12-13,11,Varias,11:30,15:30,06:50,3195,"MADRID, RETIRO","0,0","947,2","945,4",MADRID,"2,5","9,9","6,6","3,4","0,6"
13,667,3,2016-12-14,00,Varias,23:50,Varias,09:00,3195,"MADRID, RETIRO","5,8","954,4","941,8",MADRID,"4,4","9,8","8,0","6,2","0,8"
14,667,8,2016-12-15,10,00,02:10,14:10,02:15,3195,"MADRID, RETIRO","3,8","945,2","940,6",MADRID,"4,7","10,3","8,8","7,2","0,8"
15,667,5,2016-12-16,24,Varias,21:50,Varias,06:00,3195,"MADRID, RETIRO","2,8","946,1","937,5",MADRID,"9,7","9,0","8,2","7,3","1,7"
16,667,5,2016-12-17,24,00,13:00,14:40,03:50,3195,"MADRID, RETIRO","0,0","952,6","945,9",MADRID,"14,2","12,6","10,4","8,2","4,7"
17,667,4,2016-12-18,24,00,23:59,14:05,05:50,3195,"MADRID, RETIRO","0,0","952,6","945,7",MADRID,"11,4","11,0","8,2","5,4","3,6"
18,667,3,2016-12-19,00,14,05:40,14:20,23:59,3195,"MADRID, RETIRO","0,0","944,1","936,7",MADRID,"13,1","10,4","6,8","3,1","1,9"
19,667,4,2016-12-20,24,00,20:10,14:30,07:40,3195,"MADRID, RETIRO","0,0","945,6","939,0",MADRID,"4,7","10,1","5,8","1,4","0,3"
20,667,9,2016-12-21,24,00,12:50,14:10,00:40,3195,"MADRID, RETIRO","0,0","952,3","941,5",MADRID,"5,3","12,0","7,9","3,8","0,3"
21,667,7,2016-12-22,23,00,05:20,13:50,06:10,3195,"MADRID, RETIRO","0,0","967,3","952,3",MADRID,"2,5","11,5","8,0","4,5","0,3"
22,667,3,2016-12-23,10,Varias,20:50,14:50,07:50,3195,"MADRID, RETIRO","0,0","958,4","956,6",MADRID,"5,0","12,5","8,8","5,1","0,0"
23,667,2,2016-12-24,10,15,12:30,13:50,04:50,3195,"MADRID, RETIRO","0,0","960,2","957,4",MADRID,"6,4","13,2","8,8","4,5","1,7"
24,667,4,2016-12-25,00,16,01:10,15:20,Varias,3195,"MADRID, RETIRO","0,0","957,9","953,0",MADRID,"5,6","11,4","7,2","3,0","0,6"
25,667,5,2016-12-26,Varias,Varias,08:20,15:15,06:15,3195,"MADRID, RETIRO","0,0","954,7","951,5",MADRID,"3,3","13,2","7,6","2,0","0,0"
26,667,4,2016-12-27,24,01,22:20,15:10,Varias,3195,"MADRID, RETIRO","0,0","954,5","951,8",MADRID,"5,8","14,5","9,8","5,0","0,3"
27,667,4,2016-12-28,11,01,01:20,14:45,07:30,3195,"MADRID, RETIRO","0,0","957,0","954,6",MADRID,"6,1","13,5","9,0","4,4","0,3"
28,667,4,2016-12-29,00,Varias,06:20,14:50,07:50,3195,"MADRID, RETIRO","0,0","956,7","953,9",MADRID,"3,3","12,2","6,9","1,6","0,0"
29,667,4,2016-12-30,11,18,02:10,14:30,07:30,3195,"MADRID, RETIRO","0,0","956,3","953,3",MADRID,"2,5","11,2","5,0","-1,2","0,3"
30,667,4,2016-12-31,10,24,22:20,16:40,08:30,3195,"MADRID, RETIRO","0,0","954,4","951,5",MADRID,"2,8","3,3","0,4","-2,4","0,0"
