,altitud,dir,fecha,horaPresMax,horaPresMin,horaracha,horatmax,horatmin,indicativo,nombre,prec,presMax,presMin,provincia,racha,tmax,tmed,tmin,velmedia
0,667,4,2016-06-01,00,20,19:20,15:10,05:45,3195,"MADRID, RETIRO","0,0","944,5","939,0",MADRID,"7,2","27,1","19,6","12,0","1,7"
1,667,4,2016-06-02,00,19,00:00,14:50,05:10,3195,"MADRID, RETIRO","0,0","940,4","935,4",MADRID,"6,7","28,5","20,5","12,5","1,1"
2,667,21,2016-06-03,00,18,14:20,13:40,03:50,3195,"MADRID, RETIRO","0,6","935,8","933,0",MADRID,"9,2","29,5","22,8","16,0","2,5"
3,667,26,2016-06-04,24,00,14:20,14:05,05:15,3195,"MADRID, RETIRO","0,0","939,6","934,7",MADRID,"6,9","27,4","21,0","14,6","1,9"
4,667,14,2016-06-05,10,17,14:20,Varias,05:50,3195,"MADRID, RETIRO","0,0","941,1","937,8",MADRID,"6,1","28,4","21,9","15,4","1,9"
5,667,20,2016-06-06,24,Varias,13:40,14:30,05:50,3195,"MADRID, RETIRO","0,0","942,8","939,5",MADRID,"10,3","29,4","22,7","16,0","1,9"
6,667,28,2016-06-07,11,16,15:20,14:40,05:50,3195,"MADRID, RETIRO","0,0","944,9","942,7",MADRID,"6,4","32,7","25,6","18,4","1,9"
7,667,26,2016-06-08,09,17,14:30,14:15,05:15,3195,"MADRID, RETIRO","0,0","943,8","940,0",MADRID,"7,5","34,2","26,7","19,2","1,7"
8,667,23,2016-06-09,00,24,16:30,14:15,04:45,3195,"MADRID, RETIRO","0,0","943,1","934,7",MADRID,"9,4","34,7","27,2","19,7","2,2"
9,667,25,2016-06-10,24,14,14:20,13:20,05:20,3195,"MADRID, RETIRO","0,0","935,7","934,0",MADRID,"9,7","31,0","25,2","19,4","3,1"
10,667,32,2016-06-11,23,05,19:20,14:10,04:50,3195,"MADRID, RETIRO","0,0","939,4","935,7",MADRID,"15,6","31,2","25,1","19,0","2,5"
11,667,25,2016-06-12,10,00,16:10,13:50,04:50,3195,"MADRID, RETIRO","0,0","941,7","938,8",MADRID,"17,2","31,5","24,4","17,2","1,9"
12,667,99,2016-06-13,Varias,18,Varias,14:10,05:45,3195,"MADRID, RETIRO","0,0","940,1","936,4",MADRID,"12,2","31,7","25,4","19,0","3,3"
13,667,32,2016-06-14,00,24,00:00,05:20,05:10,3195,"MADRID, RETIRO","0,0","937,8","930,9",MADRID,"12,2","29,2","22,7","16,2","3,3"
14,667,22,2016-06-15,00,19,15:30,14:30,23:59,3195,"MADRID, RETIRO","0,5","931,7","928,2",MADRID,"15,0","21,5","17,2","13,0","2,8"
15,667,27,2016-06-16,24,04,19:00,17:15,04:10,3195,"MADRID, RETIRO","0,0","937,5","930,3",MADRID,"11,4","19,7","15,2","10,8","3,1"
16,667,26,2016-06-17,24,00,13:30,14:40,05:10,3195,"MADRID, RETIRO","0,0","943,2","937,6",MADRID,"8,3","22,5","16,9","11,3","1,9"
17,667,99,2016-06-18,23,00,Varias,14:40,05:45,3195,"MADRID, RETIRO","0,0","949,4","942,7",MADRID,"8,6","24,5","19,1","13,7","2,5"
18,667,5,2016-06-19,Varias,17,16:30,15:15,05:45,3195,"MADRID, RETIRO","0,0","950,2","946,0",MADRID,"8,6","27,8","19,8","11,8","1,4"
19,667,1,2016-06-20,00,05,14:10,15:15,05:15,3195,"MADRID, RETIRO","0,0","947,5","942,6",MADRID,"8,3","32,3","23,4","14,6","1,4"
20,667,14,2016-06-21,10,17,22:50,13:50,Varias,3195,"MADRID, RETIRO","0,0","946,4","941,7",MADRID,"8,3","34,2","26,8","19,5","1,7"
21,667,14,2016-06-22,08,18,22:00,14:00,05:00,3195,"MADRID, RETIRO","0,0","943,8","939,3",MADRID,"10,3","35,3","27,5","19,7","2,5"
22,667,22,2016-06-23,08,00,13:20,15:30,05:40,3195,"MADRID, RETIRO","0,0","944,2","941,0",MADRID,"9,7","33,4","26,4","19,3","2,5"
23,667,25,2016-06-24,Varias,17,16:40,14:40,04:20,3195,"MADRID, RETIRO","0,0","943,1","938,8",MADRID,"11,1","34,4","27,3","20,2","2,5"
24,667,2,2016-06-25,10,20,22:20,13:15,05:45,3195,"MADRID, RETIRO","0,0","940,0","936,4",MADRID,"13,9","33,3","26,2","19,0","2,2"
25,667,4,2016-06-26,24,00,00:00,13:20,05:50,3195,"MADRID, RETIRO","0,0","942,5","937,4",MADRID,"12,5","32,0","24,5","17,0","1,4"
26,667,6,2016-06-27,10,19,23:10,14:15,Varias,3195,"MADRID, RETIRO","0,0","944,9","940,8",MADRID,"8,3","34,3","26,6","19,0","1,1"
27,667,20,2016-06-28,08,17,16:50,15:10,05:40,3195,"MADRID, RETIRO","0,0","942,5","938,0",MADRID,"10,8","35,8","28,6","21,3","1,9"
28,667,29,2016-06-29,00,17,17:10,14:10,05:50,3195,"MADRID, RETIRO","0,0","939,0","935,6",MADRID,"11,4","35,4","28,9","22,4","2,5"
29,667,24,2016-06-30,10,03,14:40,14:40,05:30,3195,"MADRID, RETIRO","0,0","940,2","938,0",MADRID,"9,2","34,3","27,8","21,2","1,7"
