,altitud,dir,fecha,horaPresMax,horaPresMin,horaracha,horatmax,horatmin,indicativo,nombre,prec,presMax,presMin,provincia,racha,tmax,tmed,tmin,velmedia
0,667,26,2013-02-01,00,24,21:10,14:50,04:10,3195,"MADRID, RETIRO","0,2","951,3","936,9",MADRID,"14,2","12,6","8,7","4,8","1,9"
1,667,29,2013-02-02,24,01,01:40,13:30,23:00,3195,"MADRID, RETIRO","0,1","946,1","935,9",MADRID,"16,1","9,8","7,2","4,6","3,6"
2,667,3,2013-02-03,24,00,11:20,15:05,06:30,3195,"MADRID, RETIRO","0,0","951,4","946,1",MADRID,"13,3","9,6","5,7","1,8","2,8"
3,667,5,2013-02-04,07,24,00:30,16:40,07:20,3195,"MADRID, RETIRO","0,0","952,2","949,8",MADRID,"5,0","13,9","7,6","1,3","1,4"
4,667,30,2013-02-05,00,24,22:05,15:30,Varias,3195,"MADRID, RETIRO","0,0","949,8","942,1",MADRID,"9,7","15,0","9,5","4,0","0,8"
5,667,32,2013-02-06,Varias,16,15:50,12:50,07:30,3195,"MADRID, RETIRO","0,2","942,6","940,0",MADRID,"15,0","10,1","7,0","4,0","3,6"
6,667,2,2013-02-07,12,00,02:05,13:30,04:30,3195,"MADRID, RETIRO","0,0","946,5","942,6",MADRID,"14,4","9,4","5,9","2,4","1,9"
7,667,34,2013-02-08,00,Varias,16:00,12:50,07:50,3195,"MADRID, RETIRO","0,0","944,2","939,0",MADRID,"11,4","10,1","6,6","3,1","3,1"
8,667,1,2013-02-09,12,00,01:40,13:10,23:50,3195,"MADRID, RETIRO","0,0","946,3","942,6",MADRID,"12,5","10,2","6,8","3,5","1,1"
9,667,23,2013-02-10,00,Varias,15:40,13:10,05:30,3195,"MADRID, RETIRO","3,6","945,3","932,2",MADRID,"17,5","9,0","5,4","1,7","4,4"
10,667,31,2013-02-11,24,05,10:40,Varias,05:30,3195,"MADRID, RETIRO","0,0","935,1","931,5",MADRID,"14,2","7,4","5,0","2,6","5,0"
11,667,30,2013-02-12,20,04,02:00,13:40,Varias,3195,"MADRID, RETIRO","0,0","941,4","934,3",MADRID,"11,7","11,0","6,7","2,4","2,5"
12,667,28,2013-02-13,24,04,03:40,14:50,02:30,3195,"MADRID, RETIRO","0,0","945,6","940,7",MADRID,"8,1","14,8","9,9","5,0","0,0"
13,667,5,2013-02-14,11,17,23:30,16:30,07:30,3195,"MADRID, RETIRO","0,0","946,2","942,8",MADRID,"8,3","14,4","9,0","3,5","0,8"
14,667,11,2013-02-15,Varias,19,11:00,16:10,06:40,3195,"MADRID, RETIRO","0,0","944,2","941,5",MADRID,"6,9","14,5","9,2","3,9","0,8"
15,667,4,2013-02-16,00,24,08:30,Varias,Varias,3195,"MADRID, RETIRO","0,0","942,2","939,1",MADRID,"4,4","13,2","8,7","4,2","1,1"
16,667,21,2013-02-17,00,24,18:10,Varias,06:40,3195,"MADRID, RETIRO","1,4","939,1","935,3",MADRID,"6,1","10,8","8,0","5,2","1,9"
17,667,23,2013-02-18,00,18,15:20,15:50,07:10,3195,"MADRID, RETIRO","1,2","935,3","933,5",MADRID,"5,8","12,1","9,6","7,0","0,6"
18,667,9,2013-02-19,24,16,10:10,15:30,Varias,3195,"MADRID, RETIRO","0,5","934,5","932,1",MADRID,"9,7","11,2","9,2","7,3","3,1"
19,667,23,2013-02-20,11,00,23:10,16:05,Varias,3195,"MADRID, RETIRO","0,0","937,1","934,5",MADRID,"6,9","13,2","10,2","7,2","1,7"
20,667,25,2013-02-21,00,24,13:10,17:50,06:45,3195,"MADRID, RETIRO","3,0","936,3","929,8",MADRID,"8,1","9,8","8,2","6,6","3,1"
21,667,22,2013-02-22,00,18,14:50,12:50,23:59,3195,"MADRID, RETIRO","4,6","929,8","923,5",MADRID,"11,7","12,0","8,4","4,8","2,5"
22,667,2,2013-02-23,24,Varias,14:50,13:15,23:00,3195,"MADRID, RETIRO","0,0","939,7","923,0",MADRID,"13,1","7,2","3,8","0,4","4,7"
23,667,3,2013-02-24,23,13,23:40,12:50,07:10,3195,"MADRID, RETIRO","0,0","941,4","938,8",MADRID,"10,0","8,3","3,4","-1,4","1,1"
24,667,2,2013-02-25,23,17,01:05,14:30,07:10,3195,"MADRID, RETIRO","0,0","942,9","941,2",MADRID,"11,4","7,0","3,0","-1,0","1,7"
25,667,1,2013-02-26,08,24,17:30,17:30,06:40,3195,"MADRID, RETIRO","0,0","943,0","939,5",MADRID,"7,8","8,0","3,6","-0,9","1,7"
26,667,11,2013-02-27,08,16,18:00,14:20,09:10,3195,"MADRID, RETIRO","2,3","940,8","937,3",MADRID,"9,2","5,7","3,1","0,5","3,1"
27,667,4,2013-02-28,00,18,13:20,19:00,07:20,3195,"MADRID, RETIRO","4,4","937,6","932,2",MADRID,"15,8","5,2","3,6","1,9","5,3"
28,667,3,2013-03-01,24,02,02:00,13:40,07:05,3195,"MADRID, RETIRO","0,0","939,4","932,7",MADRID,"11,1","12,6","7,9","3,2","1,7"
