,altitud,dir,fecha,horaPresMax,horaPresMin,horaracha,horatmax,horatmin,indicativo,nombre,prec,presMax,presMin,provincia,racha,tmax,tmed,tmin,velmedia
0,667,1,2013-06-01,Varias,18,13:40,15:45,05:10,3195,"MADRID, RETIRO","0,0","944,8","941,6",MADRID,"8,6","23,8","16,7","9,6","2,5"
1,667,3,2013-06-02,00,18,23:40,14:10,05:50,3195,"MADRID, RETIRO","0,0","943,9","940,9",MADRID,"11,9","24,7","17,4","10,0","3,1"
2,667,4,2013-06-03,00,Varias,00:30,14:40,05:20,3195,"MADRID, RETIRO","0,0","943,0","937,6",MADRID,"11,1","25,7","18,4","11,0","2,5"
3,667,23,2013-06-04,07,18,13:10,14:20,05:20,3195,"MADRID, RETIRO","0,0","938,6","934,6",MADRID,"8,9","29,0","21,6","14,1","2,2"
4,667,17,2013-06-05,23,17,19:50,14:10,04:50,3195,"MADRID, RETIRO","4,8","938,3","935,0",MADRID,"11,4","29,6","22,6","15,6","1,9"
5,667,23,2013-06-06,24,17,13:20,14:50,05:05,3195,"MADRID, RETIRO","0,0","939,8","936,9",MADRID,"10,8","25,0","19,5","14,0","2,8"
6,667,28,2013-06-07,00,Varias,16:10,13:10,23:59,3195,"MADRID, RETIRO","0,0","939,8","937,7",MADRID,"10,3","18,3","15,0","11,8","1,9"
7,667,24,2013-06-08,09,Varias,14:30,14:40,Varias,3195,"MADRID, RETIRO","0,7","938,5","936,7",MADRID,"11,7","19,0","14,5","10,0","1,9"
8,667,25,2013-06-09,24,13,09:30,16:10,05:10,3195,"MADRID, RETIRO","0,2","937,5","936,0",MADRID,"8,6","20,6","15,6","10,6","3,1"
9,667,24,2013-06-10,24,00,14:10,14:20,05:20,3195,"MADRID, RETIRO","0,0","942,3","937,5",MADRID,"8,9","24,7","18,2","11,6","2,8"
10,667,20,2013-06-11,23,Varias,13:30,14:10,06:50,3195,"MADRID, RETIRO","0,0","943,8","942,3",MADRID,"7,5","28,4","21,1","13,8","0,8"
11,667,27,2013-06-12,10,18,15:30,14:30,Varias,3195,"MADRID, RETIRO","0,0","945,1","941,6",MADRID,"6,7","31,8","24,7","17,6","1,4"
12,667,28,2013-06-13,07,19,15:30,14:10,05:40,3195,"MADRID, RETIRO","0,0","942,1","938,6",MADRID,"11,7","33,4","26,2","19,0","1,9"
13,667,27,2013-06-14,09,Varias,16:20,13:55,05:10,3195,"MADRID, RETIRO","0,0","941,0","938,4",MADRID,"10,6","32,7","26,0","19,2","2,8"
14,667,23,2013-06-15,08,18,14:10,14:10,04:40,3195,"MADRID, RETIRO","0,0","940,9","937,3",MADRID,"9,4","33,6","26,0","18,4","2,5"
15,667,23,2013-06-16,07,18,15:50,13:40,05:20,3195,"MADRID, RETIRO","0,0","938,5","933,3",MADRID,"12,2","34,5","26,0","17,5","2,8"
16,667,23,2013-06-17,12,04,15:40,16:20,23:59,3195,"MADRID, RETIRO","0,0","935,9","933,3",MADRID,"11,9","23,6","19,2","14,7","3,1"
17,667,27,2013-06-18,24,Varias,14:40,14:15,05:40,3195,"MADRID, RETIRO","0,0","935,6","933,7",MADRID,"10,8","19,9","15,7","11,5","2,2"
18,667,32,2013-06-19,Varias,03,13:20,12:20,Varias,3195,"MADRID, RETIRO","0,0","940,3","935,5",MADRID,"11,1","20,6","16,1","11,6","1,4"
19,667,22,2013-06-20,14,18,17:00,14:40,06:00,3195,"MADRID, RETIRO","0,0","941,6","939,2",MADRID,"6,7","26,4","19,2","12,0","1,1"
20,667,4,2013-06-21,24,14,17:20,13:50,06:15,3195,"MADRID, RETIRO","0,0","944,4","940,0",MADRID,"8,9","28,3","22,2","16,0","1,9"
21,667,8,2013-06-22,07,18,00:10,14:30,05:15,3195,"MADRID, RETIRO","0,0","945,3","942,5",MADRID,"6,1","31,0","23,2","15,5","1,1"
22,667,5,2013-06-23,24,18,21:30,14:10,06:55,3195,"MADRID, RETIRO","0,0","944,5","942,3",MADRID,"14,2","32,8","25,6","18,4","1,1"
23,667,5,2013-06-24,08,18,05:50,14:30,06:50,3195,"MADRID, RETIRO","0,0","946,6","942,6",MADRID,"11,1","31,2","21,4","11,5","2,5"
24,667,3,2013-06-25,07,18,21:40,14:30,05:30,3195,"MADRID, RETIRO","0,0","946,0","942,4",MADRID,"11,9","32,4","24,8","17,2","1,7"
25,667,4,2013-06-26,08,Varias,00:10,14:30,Varias,3195,"MADRID, RETIRO","0,0","946,0","941,8",MADRID,"10,6","31,6","24,2","16,9","1,7"
26,667,4,2013-06-27,07,18,22:50,14:50,05:30,3195,"MADRID, RETIRO","0,0","945,9","941,6",MADRID,"10,8","31,1","24,4","17,8","1,4"
27,667,33,2013-06-28,24,18,22:00,14:20,05:30,3195,"MADRID, RETIRO","0,0","947,4","943,9",MADRID,"14,7","31,0","23,6","16,2","3,1"
28,667,6,2013-06-29,08,19,06:40,14:50,06:50,3195,"MADRID, RETIRO","0,0","948,6","944,2",MADRID,"11,9","31,6","24,2","16,8","2,2"
29,667,4,2013-06-30,01,18,01:40,14:30,05:10,3195,"MADRID, RETIRO","0,0","945,3","939,1",MADRID,"8,9","33,5","26,1","18,7","1,7"
