,altitud,dir,fecha,horaPresMax,horaPresMin,horaracha,horatmax,horatmin,indicativo,nombre,prec,presMax,presMin,provincia,racha,tmax,tmed,tmin,velmedia
0,667,27,2015-06-01,09,16,19:10,14:40,05:40,3195,"MADRID, RETIRO","0,0","941,6","938,2",MADRID,"8,9","31,5","24,4","17,4","2,2"
1,667,16,2015-06-02,10,02,22:50,14:10,05:30,3195,"MADRID, RETIRO","0,0","943,2","939,2",MADRID,"8,3","32,6","25,5","18,4","1,9"
2,667,15,2015-06-03,Varias,17,17:30,13:40,05:50,3195,"MADRID, RETIRO","0,0","944,6","941,7",MADRID,"9,2","33,6","26,7","19,8","2,5"
3,667,16,2015-06-04,07,18,23:20,14:40,05:00,3195,"MADRID, RETIRO","0,0","945,5","941,0",MADRID,"8,1","32,3","25,8","19,2","1,4"
4,667,11,2015-06-05,07,18,13:40,13:50,05:40,3195,"MADRID, RETIRO","0,0","943,7","940,3",MADRID,"6,7","32,2","25,1","18,0","1,7"
5,667,3,2015-06-06,09,17,19:50,13:30,06:00,3195,"MADRID, RETIRO","0,0","944,6","941,5",MADRID,"8,6","34,0","26,7","19,4","1,7"
6,667,13,2015-06-07,09,18,17:50,14:40,06:20,3195,"MADRID, RETIRO","0,0","945,6","940,9",MADRID,"9,4","34,1","27,6","21,2","2,5"
7,667,99,2015-06-08,00,Varias,Varias,Varias,Varias,3195,"MADRID, RETIRO","0,0","943,4","937,9",MADRID,"6,9","33,0","26,4","19,8","1,7"
8,667,33,2015-06-09,07,05,16:05,13:40,23:59,3195,"MADRID, RETIRO","0,7","939,8","936,1",MADRID,"12,5","32,3","25,4","18,4","2,5"
9,667,23,2015-06-10,00,17,13:40,12:55,02:55,3195,"MADRID, RETIRO","9,1","939,1","934,1",MADRID,"9,7","27,3","22,2","17,0","1,7"
10,667,23,2015-06-11,10,17,00:40,16:50,10:10,3195,"MADRID, RETIRO","20,7","937,1","934,2",MADRID,"10,8","22,5","19,0","15,4","2,2"
11,667,26,2015-06-12,00,18,19:10,14:40,04:05,3195,"MADRID, RETIRO","0,0","936,3","934,8",MADRID,"11,7","23,0","18,8","14,5","3,3"
12,667,25,2015-06-13,Varias,17,15:30,14:40,23:59,3195,"MADRID, RETIRO","0,0","936,6","934,5",MADRID,"11,4","22,1","18,6","15,1","2,5"
13,667,24,2015-06-14,21,16,19:00,15:20,05:50,3195,"MADRID, RETIRO","2,8","937,9","935,3",MADRID,"11,7","22,4","17,5","12,6","2,5"
14,667,5,2015-06-15,24,03,19:30,15:50,05:30,3195,"MADRID, RETIRO","2,2","943,3","938,2",MADRID,"8,3","20,6","16,1","11,6","0,3"
15,667,2,2015-06-16,24,00,22:10,14:10,04:50,3195,"MADRID, RETIRO","0,0","945,7","943,3",MADRID,"7,8","25,4","19,0","12,6","1,4"
16,667,6,2015-06-17,00,18,23:00,15:10,Varias,3195,"MADRID, RETIRO","0,0","945,8","941,6",MADRID,"11,4","26,8","20,7","14,6","2,5"
17,667,4,2015-06-18,10,20,00:40,15:30,04:50,3195,"MADRID, RETIRO","0,0","945,5","941,0",MADRID,"10,0","30,0","22,4","14,7","1,9"
18,667,5,2015-06-19,09,Varias,21:20,14:15,04:45,3195,"MADRID, RETIRO","0,0","944,2","939,5",MADRID,"11,7","32,4","25,0","17,7","2,2"
19,667,4,2015-06-20,10,17,01:10,14:45,04:30,3195,"MADRID, RETIRO","0,0","943,1","939,9",MADRID,"10,3","33,7","25,5","17,3","1,7"
20,667,4,2015-06-21,09,19,00:00,15:20,05:50,3195,"MADRID, RETIRO","0,1","942,9","939,1",MADRID,"8,3","35,1","27,6","20,0","1,9"
21,667,22,2015-06-22,Varias,18,13:10,13:10,05:50,3195,"MADRID, RETIRO","0,0","940,6","936,8",MADRID,"9,7","34,0","28,0","22,0","2,2"
22,667,12,2015-06-23,24,17,17:10,14:40,23:59,3195,"MADRID, RETIRO","9,0","940,3","936,0",MADRID,"11,1","31,6","25,3","19,0","1,7"
23,667,3,2015-06-24,24,03,00:10,15:15,05:30,3195,"MADRID, RETIRO","0,0","942,8","939,5",MADRID,"6,7","30,4","23,9","17,4","0,8"
24,667,22,2015-06-25,10,Varias,15:00,14:50,05:30,3195,"MADRID, RETIRO","0,0","945,6","942,8",MADRID,"6,4","32,8","26,0","19,3","1,7"
25,667,22,2015-06-26,07,18,14:10,14:30,03:50,3195,"MADRID, RETIRO","0,0","946,4","943,2",MADRID,"8,3","35,4","27,6","19,9","1,7"
26,667,23,2015-06-27,Varias,17,15:00,14:20,05:35,3195,"MADRID, RETIRO","0,0","945,0","941,3",MADRID,"7,8","37,3","29,0","20,8","1,9"
27,667,13,2015-06-28,08,Varias,13:40,14:40,05:50,3195,"MADRID, RETIRO","0,0","944,4","941,2",MADRID,"9,4","38,8","30,5","22,2","1,7"
28,667,5,2015-06-29,07,18,04:50,15:40,05:40,3195,"MADRID, RETIRO","0,0","943,2","939,1",MADRID,"8,3","39,3","32,1","24,9","1,1"
29,667,20,2015-06-30,Varias,18,16:50,13:50,05:50,3195,"MADRID, RETIRO","0,0","940,8","935,9",MADRID,"10,8","38,4","31,5","24,6","3,1"
