,altitud,dir,fecha,horaPresMax,horaPresMin,horaracha,horatmax,horatmin,indicativo,nombre,prec,presMax,presMin,provincia,racha,tmax,tmed,tmin,velmedia
0,667,1,2016-04-01,01,24,01:20,14:15,05:30,3195,"MADRID, RETIRO","0,0","942,4","936,3",MADRID,"9,2","14,4","9,4","4,5","2,5"
1,667,27,2016-04-02,00,17,13:20,14:50,07:20,3195,"MADRID, RETIRO","0,0","936,8","933,2",MADRID,"8,3","17,1","10,3","3,5","2,5"
2,667,25,2016-04-03,22,6,13:10,13:05,23:00,3195,"MADRID, RETIRO","6,6","935,9","933,5",MADRID,"13,1","14,6","11,4","8,2","2,8"
3,667,23,2016-04-04,00,19,12:30,11:45,05:45,3195,"MADRID, RETIRO","13,2","935,8","924,3",MADRID,"6,9","9,9","8,2","6,6","1,1"
4,667,1,2016-04-05,24,0,13:30,15:15,00:25,3195,"MADRID, RETIRO","0,0","937,7","925,7",MADRID,"14,7","16,0","11,5","7,0","3,9"
5,667,4,2016-04-06,10,17,08:40,16:00,04:30,3195,"MADRID, RETIRO","0,0","940,0","936,6",MADRID,"7,2","20,1","13,0","6,0","1,9"
6,667,6,2016-04-07,10,18,23:40,16:20,05:10,3195,"MADRID, RETIRO","0,0","940,1","935,6",MADRID,"14,7","20,4","13,6","6,7","1,7"
7,667,1,2016-04-08,22,0,02:00,15:10,05:50,3195,"MADRID, RETIRO","0,0","939,3","937,4",MADRID,"15,6","14,2","9,8","5,3","3,1"
8,667,24,2016-04-09,00,24,16:10,Varias,06:40,3195,"MADRID, RETIRO","0,0","938,2","931,6",MADRID,"8,9","18,8","12,0","5,3","1,9"
9,667,26,2016-04-10,00,17,19:00,15:50,19:30,3195,"MADRID, RETIRO","1,9","932,3","926,3",MADRID,"13,1","13,8","10,0","6,3","3,9"
10,667,23,2016-04-11,24,0,14:00,14:40,03:00,3195,"MADRID, RETIRO","5,8","934,5","930,3",MADRID,"10,3","13,5","9,2","4,8","1,9"
11,667,27,2016-04-12,21,16,17:20,15:15,Varias,3195,"MADRID, RETIRO","11,8","934,7","932,7",MADRID,"12,5","12,7","10,0","7,2","2,2"
12,667,21,2016-04-13,20,0,15:10,13:50,06:15,3195,"MADRID, RETIRO","0,0","938,2","934,3",MADRID,"10,3","15,8","11,4","7,0","3,3"
13,667,25,2016-04-14,Varias,19,13:40,14:40,05:10,3195,"MADRID, RETIRO","0,0","938,7","935,6",MADRID,"8,3","18,9","13,4","7,8","1,4"
14,667,24,2016-04-15,07,18,15:00,14:00,05:40,3195,"MADRID, RETIRO","1,8","935,5","933,4",MADRID,"13,9","19,4","13,8","8,2","2,8"
15,667,23,2016-04-16,22,16,18:50,16:30,Varias,3195,"MADRID, RETIRO","14,7","935,9","932,7",MADRID,"14,4","13,8","11,8","9,9","2,8"
16,667,23,2016-04-17,24,2,12:50,14:20,06:00,3195,"MADRID, RETIRO","0,0","940,1","934,7",MADRID,"9,2","17,4","12,2","7,1","2,5"
17,667,10,2016-04-18,10,19,22:40,15:10,06:10,3195,"MADRID, RETIRO","0,0","941,7","937,7",MADRID,"9,7","21,6","14,6","7,5","2,5"
18,667,8,2016-04-19,07,17,09:30,00:00,12:10,3195,"MADRID, RETIRO","27,8","940,3","937,2",MADRID,"7,8","14,5","12,5","10,5","1,4"
19,667,9,2016-04-20,24,6,04:20,Varias,Varias,3195,"MADRID, RETIRO","2,6","941,2","936,8",MADRID,"10,8","12,2","10,4","8,5","1,1"
20,667,22,2016-04-21,12,0,14:10,14:50,03:10,3195,"MADRID, RETIRO","1,0","944,0","941,0",MADRID,"8,1","17,4","12,8","8,2","1,7"
21,667,32,2016-04-22,00,18,17:00,15:20,05:10,3195,"MADRID, RETIRO","0,0","944,1","940,6",MADRID,"8,3","17,5","13,6","9,6","1,4"
22,667,4,2016-04-23,00,15,18:20,13:30,06:10,3195,"MADRID, RETIRO","3,9","941,4","936,6",MADRID,"9,7","18,5","13,8","9,1","1,4"
23,667,2,2016-04-24,08,17,19:30,13:30,07:40,3195,"MADRID, RETIRO","0,0","940,7","938,9",MADRID,"8,9","18,2","12,8","7,5","1,7"
24,667,4,2016-04-25,Varias,18,02:20,14:30,05:45,3195,"MADRID, RETIRO","0,0","940,8","937,0",MADRID,"7,5","20,6","13,2","5,8","1,4"
25,667,23,2016-04-26,00,20,17:00,14:10,05:45,3195,"MADRID, RETIRO","0,0","937,6","933,6",MADRID,"8,1","22,3","15,0","7,8","2,2"
26,667,99,2016-04-27,00,20,Varias,12:50,04:40,3195,"MADRID, RETIRO","1,1","934,7","931,6",MADRID,"9,7","21,6","16,3","11,0","1,7"
27,667,4,2016-04-28,24,3,23:20,13:30,06:30,3195,"MADRID, RETIRO",Ip,"937,2","933,4",MADRID,"6,7","18,5","14,5","10,5","1,7"
28,667,18,2016-04-29,09,16,19:20,15:15,04:30,3195,"MADRID, RETIRO","1,0","940,1","937,3",MADRID,"8,1","19,2","14,8","10,4","1,1"
29,667,3,2016-04-30,24,0,19:50,13:20,23:59,3195,"MADRID, RETIRO","0,0","947,6","939,3",MADRID,"10,6","19,8","14,1","8,4","3,1"
