,altitud,dir,fecha,horaPresMax,horaPresMin,horaracha,horatmax,horatmin,indicativo,nombre,prec,presMax,presMin,provincia,racha,tmax,tmed,tmin,velmedia
0,667,3,2013-03-01,24,2,02:00,13:40,07:05,3195,"MADRID, RETIRO","0,0","939,4","932,7",MADRID,"11,1","12,6","7,9","3,2","1,7"
1,667,13,2013-03-02,11,17,23:59,15:40,06:40,3195,"MADRID, RETIRO","0,0","939,8","937,1",MADRID,"6,4","12,0","6,5","1,0","0,8"
2,667,16,2013-03-03,00,24,20:40,15:40,Varias,3195,"MADRID, RETIRO","0,0","938,5","933,4",MADRID,"8,3","13,1","9,6","6,2","2,5"
3,667,14,2013-03-04,00,24,14:50,12:50,06:15,3195,"MADRID, RETIRO","12,5","933,4","921,8",MADRID,"16,7","12,7","9,4","6,0","5,3"
4,667,23,2013-03-05,00,18,15:10,13:50,00:20,3195,"MADRID, RETIRO","5,0","921,8","919,6",MADRID,"6,9","13,1","10,4","7,6","1,4"
5,667,22,2013-03-06,Varias,3,15:10,16:30,Varias,3195,"MADRID, RETIRO","1,0","927,1","919,7",MADRID,"11,9","15,0","11,5","8,0","2,8"
6,667,25,2013-03-07,24,15,18:00,13:50,Varias,3195,"MADRID, RETIRO","15,7","927,6","922,1",MADRID,"18,6","16,2","12,9","9,6","3,6"
7,667,23,2013-03-08,11,0,07:10,10:00,23:59,3195,"MADRID, RETIRO","17,3","931,8","927,6",MADRID,"10,6","11,0","9,4","7,8","2,5"
8,667,27,2013-03-09,00,16,13:10,15:30,08:20,3195,"MADRID, RETIRO","1,5","931,5","928,7",MADRID,"11,7","13,6","10,0","6,4","3,1"
9,667,26,2013-03-10,Varias,14,14:40,14:20,22:30,3195,"MADRID, RETIRO","0,1","930,3","928,2",MADRID,"16,7","11,9","9,0","6,0","3,6"
10,667,25,2013-03-11,10,17,16:10,15:30,02:45,3195,"MADRID, RETIRO","0,0","931,2","926,9",MADRID,"16,4","12,3","8,8","5,3","4,2"
11,667,34,2013-03-12,00,24,23:59,15:10,Varias,3195,"MADRID, RETIRO","0,0","929,8","923,5",MADRID,"11,9","12,0","8,2","4,4","2,8"
12,667,2,2013-03-13,24,1,14:40,13:30,07:00,3195,"MADRID, RETIRO","0,0","936,5","922,8",MADRID,"12,2","8,0","4,9","1,8","2,5"
13,667,2,2013-03-14,13,0,13:50,13:50,04:10,3195,"MADRID, RETIRO","0,0","939,2","936,5",MADRID,"10,3","10,4","5,3","0,2","2,8"
14,667,23,2013-03-15,12,24,17:10,16:10,06:50,3195,"MADRID, RETIRO","0,7","940,4","937,5",MADRID,"5,6","12,6","7,0","1,4","1,1"
15,667,23,2013-03-16,00,24,17:50,Varias,10:30,3195,"MADRID, RETIRO","1,0","937,5","930,0",MADRID,"8,6","9,8","7,7","5,6","1,9"
16,667,29,2013-03-17,00,18,23:59,10:40,02:40,3195,"MADRID, RETIRO","7,8","930,0","922,2",MADRID,"8,6","10,6","8,4","6,2","0,8"
17,667,29,2013-03-18,Varias,0,11:10,16:15,06:30,3195,"MADRID, RETIRO","0,0","930,7","924,4",MADRID,"13,9","13,2","8,4","3,6","3,9"
18,667,14,2013-03-19,00,19,11:20,13:15,05:30,3195,"MADRID, RETIRO","3,5","930,7","923,0",MADRID,"6,7","12,0","7,4","2,8","0,6"
19,667,28,2013-03-20,24,0,11:30,Varias,05:40,3195,"MADRID, RETIRO","0,0","941,0","924,7",MADRID,"8,9","14,4","9,2","4,0","1,9"
20,667,22,2013-03-21,00,24,13:10,16:20,06:40,3195,"MADRID, RETIRO","0,0","941,0","933,8",MADRID,"5,6","14,7","9,2","3,6","0,8"
21,667,25,2013-03-22,00,18,13:20,16:15,Varias,3195,"MADRID, RETIRO","2,3","933,8","930,4",MADRID,"8,9","12,0","9,2","6,4","1,9"
22,667,23,2013-03-23,00,16,21:10,15:10,02:10,3195,"MADRID, RETIRO","6,3","930,8","924,5",MADRID,"8,3","14,4","10,1","5,8","1,1"
23,667,29,2013-03-24,24,3,15:03,14:10,07:00,3195,"MADRID, RETIRO","1,2","932,3","925,2",MADRID,"12,5","13,6","9,6","5,6","2,8"
24,667,26,2013-03-25,Varias,19,19:10,17:45,06:10,3195,"MADRID, RETIRO","2,4","934,2","930,6",MADRID,"16,1","11,3","8,0","4,8","3,9"
25,667,27,2013-03-26,00,24,17:00,14:50,Varias,3195,"MADRID, RETIRO","9,2","931,0","926,0",MADRID,"17,8","14,1","11,8","9,4","2,8"
26,667,23,2013-03-27,24,6,15:50,Varias,Varias,3195,"MADRID, RETIRO","0,3","928,9","925,6",MADRID,"11,1","15,0","12,0","9,0","3,3"
27,667,27,2013-03-28,21,0,16:00,13:10,07:10,3195,"MADRID, RETIRO","1,1","936,0","928,9",MADRID,"11,9","16,2","12,7","9,2","3,9"
28,667,24,2013-03-29,00,18,16:20,16:30,06:20,3195,"MADRID, RETIRO","1,7","935,9","930,4",MADRID,"15,3","15,0","12,1","9,2","2,8"
29,667,25,2013-03-30,24,0,16:50,13:30,05:40,3195,"MADRID, RETIRO","0,0","936,3","933,2",MADRID,"11,4","17,7","13,5","9,3","3,3"
30,667,27,2013-03-31,00,23,22:10,12:30,05:00,3195,"MADRID, RETIRO","9,3","936,3","922,9",MADRID,"7,8","15,3","11,8","8,3","2,2"
