,altitud,dir,fecha,horaPresMax,horaPresMin,horaracha,horatmax,horatmin,indicativo,nombre,prec,presMax,presMin,provincia,racha,tmax,tmed,tmin,velmedia
0,667,24,2018-12-01,Varias,15,14:30,15:20,06:10,3195,"MADRID, RETIRO","0,0","947,0","944,5",MADRID,"4,4","11,0","7,0","3,0","0,6"
1,667,23,2018-12-02,11,03,13:50,14:40,04:40,3195,"MADRID, RETIRO","0,0","948,1","946,0",MADRID,"3,3","8,8","6,6","4,5","0,3"
2,667,99,2018-12-03,23,05,Varias,14:50,23:59,3195,"MADRID, RETIRO","0,0","948,1","946,4",MADRID,"2,8","9,0","7,2","5,4","0,8"
3,667,99,2018-12-04,10,Varias,Varias,14:30,06:30,3195,"MADRID, RETIRO","0,0","948,4","946,5",MADRID,"3,3","15,2","9,7","4,2","0,6"
4,667,6,2018-12-05,13,Varias,00:20,15:00,07:50,3195,"MADRID, RETIRO","0,0","948,3","947,2",MADRID,"4,2","16,0","11,4","6,9","0,6"
5,667,4,2018-12-06,14,16,01:10,13:50,07:20,3195,"MADRID, RETIRO","0,0","952,0","949,8",MADRID,"4,2","15,5","10,5","5,5","0,6"
6,667,28,2018-12-07,10,16,19:40,19:40,07:20,3195,"MADRID, RETIRO","0,0","951,2","948,1",MADRID,"7,5","10,5","7,4","4,2","1,1"
7,667,31,2018-12-08,24,04,00:10,14:50,07:40,3195,"MADRID, RETIRO","0,0","952,3","949,0",MADRID,"7,8","13,0","9,2","5,4","0,8"
8,667,22,2018-12-09,11,15,13:30,14:40,06:40,3195,"MADRID, RETIRO","0,0","953,8","951,6",MADRID,"3,1","14,6","9,5","4,4","0,3"
9,667,6,2018-12-10,10,24,22:40,13:20,08:10,3195,"MADRID, RETIRO","0,0","952,8","948,5",MADRID,"3,6","14,2","9,0","3,9","0,8"
10,667,9,2018-12-11,00,17,09:40,15:00,07:00,3195,"MADRID, RETIRO","0,0","948,3","944,0",MADRID,"4,2","12,6","8,2","3,8","0,6"
11,667,23,2018-12-12,09,24,15:00,18:00,06:50,3195,"MADRID, RETIRO","3,8","945,3","939,5",MADRID,"6,1","8,6","6,6","4,5","0,8"
12,667,31,2018-12-13,00,13,16:00,13:45,23:59,3195,"MADRID, RETIRO","6,2","940,0","931,0",MADRID,"14,7","8,5","6,2","4,0","2,8"
13,667,30,2018-12-14,24,00,11:10,13:30,03:30,3195,"MADRID, RETIRO","0,0","947,4","937,8",MADRID,"9,7","10,5","6,8","3,0","2,2"
14,667,26,2018-12-15,10,24,18:40,14:50,06:30,3195,"MADRID, RETIRO","0,2","949,5","945,5",MADRID,"7,2","9,0","5,8","2,7","1,4"
15,667,28,2018-12-16,23,12,13:20,14:30,23:00,3195,"MADRID, RETIRO","0,3","948,4","941,6",MADRID,"12,5","12,5","9,0","5,6","3,3"
16,667,31,2018-12-17,Varias,24,00:20,15:30,06:10,3195,"MADRID, RETIRO","0,0","952,6","950,1",MADRID,"7,2","9,2","6,3","3,4","1,1"
17,667,5,2018-12-18,00,24,01:20,21:10,08:30,3195,"MADRID, RETIRO","0,9","950,3","944,0",MADRID,"7,8","8,0","5,2","2,5","0,6"
18,667,24,2018-12-19,23,Varias,12:50,14:50,08:50,3195,"MADRID, RETIRO","0,0","947,1","942,8",MADRID,"6,4","9,4","7,2","4,9","1,9"
19,667,23,2018-12-20,22,01,17:30,15:50,Varias,3195,"MADRID, RETIRO","0,0","951,8","944,4",MADRID,"4,7","10,8","8,1","5,4","1,4"
20,667,29,2018-12-21,Varias,00,11:50,15:30,06:20,3195,"MADRID, RETIRO","0,0","955,0","952,0",MADRID,"4,2","8,7","7,0","5,3","0,3"
21,667,6,2018-12-22,15,Varias,18:00,15:00,23:59,3195,"MADRID, RETIRO","0,0","955,7","953,7",MADRID,"4,2","9,0","7,6","6,2","0,8"
22,667,6,2018-12-23,10,14,01:50,14:40,01:50,3195,"MADRID, RETIRO","0,0","954,6","951,7",MADRID,"4,7","9,5","7,0","4,6","0,6"
23,667,6,2018-12-24,10,24,22:20,15:30,Varias,3195,"MADRID, RETIRO","0,0","961,9","949,6",MADRID,"4,2","13,2","8,2","3,2","0,3"
24,667,6,2018-12-25,23,Varias,06:20,13:50,04:30,3195,"MADRID, RETIRO","0,0","950,9","948,5",MADRID,"4,4","13,8","9,3","4,8","1,1"
25,667,8,2018-12-26,09,Varias,13:30,15:00,08:00,3195,"MADRID, RETIRO","0,0","951,1","948,7",MADRID,"3,1","12,4","8,4","4,3","0,8"
26,667,25,2018-12-27,10,Varias,12:20,14:30,07:40,3195,"MADRID, RETIRO","0,0","950,0","947,9",MADRID,"3,3","10,5","6,2","2,0","0,6"
27,667,10,2018-12-28,23,05,16:30,15:10,08:10,3195,"MADRID, RETIRO","0,0","950,8","948,5",MADRID,"5,8","12,7","7,1","1,5","1,4"
28,667,4,2018-12-29,09,04,11:50,15:10,07:15,3195,"MADRID, RETIRO","0,0","950,9","949,8",MADRID,"7,8","11,9","8,0","4,0","1,7"
29,667,5,2018-12-30,11,13,00:50,14:50,06:30,3195,"MADRID, RETIRO","0,0","952,3","949,6",MADRID,"7,5","14,2","8,7","3,2","1,1"
30,667,6,2018-12-31,10,15,23:59,15:30,07:50,3195,"MADRID, RETIRO","0,0","954,0","951,6",MADRID,"5,3","13,4","7,0","0,7","0,6"
