,altitud,dir,fecha,horaPresMax,horaPresMin,horaracha,horatmax,horatmin,indicativo,nombre,prec,presMax,presMin,provincia,racha,tmax,tmed,tmin,velmedia
0,667,4.0,2018-08-01,10,18,00:40,13:50,05:45,3195,"MADRID, RETIRO","0,0","941,1","938,8",MADRID,"6,4","37,0","30,2","23,3","0,6"
1,667,7.0,2018-08-02,08,18,22:50,14:10,06:10,3195,"MADRID, RETIRO","0,0","943,8","939,7",MADRID,"7,5","38,5","31,6","24,6","1,1"
2,667,4.0,2018-08-03,Varias,18,17:20,14:20,06:50,3195,"MADRID, RETIRO","0,0","942,4","939,6",MADRID,"10,8","39,9","32,9","25,9","1,7"
3,667,,2018-08-04,07,18,,14:15,07:00,3195,"MADRID, RETIRO","0,0","943,3","940,1",MADRID,,"38,6","31,0","23,4",
4,667,6.0,2018-08-05,10,18,00:30,14:10,05:30,3195,"MADRID, RETIRO","0,0","942,1","938,6",MADRID,"9,7","37,6","31,0","24,4","0,8"
5,667,17.0,2018-08-06,Varias,19,17:50,15:50,06:40,3195,"MADRID, RETIRO","0,0","941,0","936,5",MADRID,"11,9","36,9","30,6","24,4","1,7"
6,667,25.0,2018-08-07,Varias,18,14:00,14:00,03:10,3195,"MADRID, RETIRO","0,0","937,7","933,5",MADRID,"11,7","36,7","30,7","24,7","2,8"
7,667,24.0,2018-08-08,10,17,15:30,14:30,05:40,3195,"MADRID, RETIRO","0,0","937,2","933,6",MADRID,"13,1","34,6","27,9","21,2","2,8"
8,667,6.0,2018-08-09,24,Varias,22:50,Varias,Varias,3195,"MADRID, RETIRO","0,0","943,0","936,0",MADRID,"13,6","31,3","25,4","19,5","2,2"
9,667,4.0,2018-08-10,Varias,18,01:20,13:40,05:40,3195,"MADRID, RETIRO","0,0","945,8","942,2",MADRID,"13,3","31,3","24,4","17,5","2,2"
10,667,16.0,2018-08-11,10,19,00:30,14:05,05:40,3195,"MADRID, RETIRO","0,0","945,9","941,0",MADRID,"6,7","33,7","27,9","22,1","1,4"
11,667,26.0,2018-08-12,Varias,18,16:40,13:50,06:20,3195,"MADRID, RETIRO","0,0","942,3","936,3",MADRID,"11,1","35,0","29,2","23,3","2,2"
12,667,32.0,2018-08-13,24,18,18:20,14:10,06:00,3195,"MADRID, RETIRO","0,0","938,8","936,1",MADRID,"7,8","33,5","27,5","21,5","2,2"
13,667,4.0,2018-08-14,10,00,04:50,13:30,05:40,3195,"MADRID, RETIRO","0,0","941,9","938,8",MADRID,"9,7","33,0","26,3","19,6","1,1"
14,667,6.0,2018-08-15,Varias,18,01:30,14:00,06:10,3195,"MADRID, RETIRO","0,0","941,8","937,6",MADRID,"8,9","33,8","26,7","19,6","2,2"
15,667,24.0,2018-08-16,12,Varias,17:20,13:50,06:30,3195,"MADRID, RETIRO","0,0","940,6","937,8",MADRID,"7,2","32,0","27,5","23,0","1,9"
16,667,6.0,2018-08-17,23,16,23:50,14:30,Varias,3195,"MADRID, RETIRO","0,0","943,0","938,3",MADRID,"11,9","32,2","26,1","20,0","1,9"
17,667,5.0,2018-08-18,07,Varias,01:00,15:50,05:10,3195,"MADRID, RETIRO","0,0","943,1","940,2",MADRID,"12,8","30,4","23,6","16,8","1,7"
18,667,5.0,2018-08-19,10,18,00:30,14:15,04:00,3195,"MADRID, RETIRO","0,0","944,8","941,7",MADRID,"7,2","31,6","25,8","20,0","1,7"
19,667,11.0,2018-08-20,Varias,19,16:50,14:10,05:15,3195,"MADRID, RETIRO","0,0","944,5","940,0",MADRID,"5,3","32,5","26,6","20,7","1,4"
20,667,3.0,2018-08-21,Varias,19,16:30,13:50,05:40,3195,"MADRID, RETIRO","0,0","942,0","938,3",MADRID,"8,3","34,4","27,7","21,0","1,1"
21,667,14.0,2018-08-22,22,15,18:30,14:45,06:30,3195,"MADRID, RETIRO","0,0","942,5","939,2",MADRID,"10,0","32,8","27,4","21,9","1,1"
22,667,27.0,2018-08-23,24,18,16:40,14:00,05:50,3195,"MADRID, RETIRO","0,0","942,7","939,7",MADRID,"9,4","33,8","27,0","20,2","1,1"
23,667,33.0,2018-08-24,12,Varias,15:50,14:20,Varias,3195,"MADRID, RETIRO","0,0","943,0","939,4",MADRID,"10,0","33,0","26,8","20,6","1,4"
24,667,4.0,2018-08-25,00,Varias,21:10,14:20,06:10,3195,"MADRID, RETIRO","0,0","940,7","936,8",MADRID,"9,4","32,8","25,8","18,8","2,2"
25,667,3.0,2018-08-26,09,Varias,00:10,14:20,06:30,3195,"MADRID, RETIRO","0,0","941,0","937,7",MADRID,"7,8","31,5","24,4","17,4","1,4"
26,667,21.0,2018-08-27,10,05,14:10,13:30,06:30,3195,"MADRID, RETIRO","0,0","940,6","938,0",MADRID,"8,1","35,0","27,8","20,5","1,4"
27,667,24.0,2018-08-28,11,19,15:40,13:10,06:20,3195,"MADRID, RETIRO","0,0","940,7","937,5",MADRID,"10,8","33,8","28,0","22,3","2,5"
28,667,5.0,2018-08-29,24,00,23:20,14:20,06:30,3195,"MADRID, RETIRO","0,0","942,3","939,5",MADRID,"12,5","31,5","25,8","20,0","0,8"
29,667,4.0,2018-08-30,10,18,00:10,13:30,Varias,3195,"MADRID, RETIRO","0,0","944,4","940,3",MADRID,"8,6","32,2","26,4","20,5","1,4"
30,667,5.0,2018-08-31,10,18,23:00,14:40,06:30,3195,"MADRID, RETIRO","0,0","942,8","939,6",MADRID,"8,9","33,4","27,3","21,2","1,9"
