,altitud,dir,fecha,horaPresMax,horaPresMin,horaracha,horatmax,horatmin,indicativo,nombre,prec,presMax,presMin,provincia,racha,tmax,tmed,tmin,velmedia
0,667,5,2017-10-01,24,00,Varias,15:40,07:00,3195,"MADRID, RETIRO","0,0","946,4","942,6",MADRID,"6,7","26,0","21,7","17,4","0,8"
1,667,9,2017-10-02,10,Varias,12:20,Varias,06:30,3195,"MADRID, RETIRO","0,0","948,0","945,0",MADRID,"5,0","27,5","21,8","16,2","1,1"
2,667,5,2017-10-03,00,17,23:20,13:20,06:20,3195,"MADRID, RETIRO","0,0","945,7","942,2",MADRID,"8,3","29,4","23,4","17,5","0,8"
3,667,4,2017-10-04,10,00,00:20,Varias,07:00,3195,"MADRID, RETIRO","0,0","947,7","944,5",MADRID,"6,9","28,2","23,0","17,8","1,1"
4,667,2,2017-10-05,Varias,Varias,23:10,Varias,16:30,3195,"MADRID, RETIRO","0,0","947,3","942,9",MADRID,"6,9","29,0","23,2","17,4","0,8"
5,667,4,2017-10-06,11,17,20:10,13:20,06:30,3195,"MADRID, RETIRO","0,0","944,7","942,0",MADRID,"11,7","29,0","23,0","17,0","1,9"
6,667,4,2017-10-07,10,17,07:00,13:40,06:10,3195,"MADRID, RETIRO","0,0","945,6","941,8",MADRID,"8,1","25,5","19,4","13,3","1,4"
7,667,4,2017-10-08,11,17,22:20,15:30,06:20,3195,"MADRID, RETIRO","0,0","945,1","942,0",MADRID,"5,0","25,5","19,7","13,9","0,6"
8,667,99,2017-10-09,10,18,Varias,13:10,05:00,3195,"MADRID, RETIRO","0,0","945,1","941,9",MADRID,"5,8","26,8","20,2","13,6","1,4"
9,667,5,2017-10-10,Varias,17,01:10,13:30,07:10,3195,"MADRID, RETIRO","0,0","944,8","942,1",MADRID,"7,5","26,6","20,0","13,4","1,1"
10,667,22,2017-10-11,24,00,15:00,15:20,06:10,3195,"MADRID, RETIRO","0,0","946,5","943,3",MADRID,"5,8","26,6","19,8","12,9","1,1"
11,667,4,2017-10-12,12,00,22:20,Varias,07:00,3195,"MADRID, RETIRO","0,0","948,4","945,6",MADRID,"5,3","27,0","20,3","13,6","0,6"
12,667,26,2017-10-13,Varias,16,14:20,13:10,04:10,3195,"MADRID, RETIRO","0,0","949,0","946,2",MADRID,"6,7","28,0","21,8","15,7","1,1"
13,667,20,2017-10-14,11,16,13:40,14:50,05:40,3195,"MADRID, RETIRO","0,0","949,7","946,2",MADRID,"4,7","26,5","20,5","14,5","1,1"
14,667,10,2017-10-15,09,17,19:10,15:20,06:40,3195,"MADRID, RETIRO","0,0","949,6","944,7",MADRID,"7,2","27,1","22,0","16,8","1,1"
15,667,9,2017-10-16,Varias,Varias,04:20,16:00,06:30,3195,"MADRID, RETIRO","0,0","949,0","945,6",MADRID,"5,3","24,5","20,1","15,7","0,8"
16,667,24,2017-10-17,00,24,12:20,13:00,06:30,3195,"MADRID, RETIRO","20,1","945,7","939,8",MADRID,"7,8","20,3","17,3","14,3","1,4"
17,667,28,2017-10-18,00,Varias,16:30,00:00,23:59,3195,"MADRID, RETIRO","4,6","939,8","934,1",MADRID,"10,6","14,9","12,2","9,6","1,1"
18,667,23,2017-10-19,23,03,13:00,15:10,Varias,3195,"MADRID, RETIRO","0,0","943,9","934,3",MADRID,"6,4","16,9","12,8","8,6","1,4"
19,667,18,2017-10-20,22,00,14:50,13:30,06:30,3195,"MADRID, RETIRO","0,0","945,5","940,1",MADRID,"6,1","19,8","15,1","10,4","0,8"
20,667,32,2017-10-21,24,03,17:10,13:20,23:59,3195,"MADRID, RETIRO","0,0","948,3","944,9",MADRID,"6,7","21,8","17,0","12,3","1,1"
21,667,4,2017-10-22,10,Varias,10:30,13:10,07:00,3195,"MADRID, RETIRO","0,0","950,5","947,3",MADRID,"6,4","17,9","14,4","10,8","0,8"
22,667,3,2017-10-23,00,Varias,01:50,15:40,06:30,3195,"MADRID, RETIRO","0,0","948,9","947,0",MADRID,"6,1","20,5","14,8","9,0","0,6"
23,667,3,2017-10-24,11,16,04:10,13:00,06:40,3195,"MADRID, RETIRO","0,0","948,8","946,0",MADRID,"5,8","23,3","17,6","11,8","0,6"
24,667,3,2017-10-25,24,15,00:00,15:10,06:20,3195,"MADRID, RETIRO","0,0","949,0","946,3",MADRID,"4,7","23,4","17,4","11,5","0,3"
25,667,99,2017-10-26,22,01,Varias,13:45,06:10,3195,"MADRID, RETIRO","0,0","951,5","948,3",MADRID,"4,7","24,5","18,8","13,1","0,8"
26,667,4,2017-10-27,09,Varias,13:10,13:10,02:15,3195,"MADRID, RETIRO","0,0","952,4","949,2",MADRID,"11,1","26,9","20,7","14,5","3,3"
27,667,4,2017-10-28,09,16,23:40,Varias,06:10,3195,"MADRID, RETIRO","0,0","949,5","946,0",MADRID,"6,7","22,0","17,0","12,0","1,4"
28,667,99,2017-10-29,00,21,Varias,15:10,07:10,3195,"MADRID, RETIRO","0,0","947,0","942,2",MADRID,"8,3","21,5","15,8","10,0","0,8"
29,667,4,2017-10-30,Varias,15,00:00,13:15,06:50,3195,"MADRID, RETIRO","0,0","942,5","939,4",MADRID,"8,3","19,2","14,4","9,7","1,4"
30,667,2,2017-10-31,11,00,01:10,15:30,05:40,3195,"MADRID, RETIRO","0,0","944,3","941,4",MADRID,"8,3","18,3","14,1","9,9","1,1"
