,altitud,dir,fecha,horaPresMax,horaPresMin,horaracha,horatmax,horatmin,indicativo,nombre,prec,presMax,presMin,provincia,racha,tmax,tmed,tmin,velmedia
0,667,24,2018-07-01,24,00,18:10,14:30,06:10,3195,"MADRID, RETIRO","0,0","937,2","934,0",MADRID,"10,3","28,0","23,3","18,6","2,8"
1,667,25,2018-07-02,21,01,13:00,14:40,05:30,3195,"MADRID, RETIRO","0,0","940,8","936,3",MADRID,"8,9","27,5","22,0","16,5","2,5"
2,667,99,2018-07-03,09,Varias,Varias,16:10,05:40,3195,"MADRID, RETIRO","0,0","942,0","938,6",MADRID,"7,5","30,7","23,4","16,2","1,1"
3,667,23,2018-07-04,24,04,12:00,Varias,05:45,3195,"MADRID, RETIRO","0,0","942,2","937,6",MADRID,"12,5","27,5","23,0","18,5","2,5"
4,667,30,2018-07-05,Varias,18,00:20,17:30,05:30,3195,"MADRID, RETIRO","0,0","943,5","941,7",MADRID,"6,9","28,0","22,5","17,0","0,8"
5,667,4,2018-07-06,10,Varias,05:00,13:40,05:30,3195,"MADRID, RETIRO","0,0","944,2","940,5",MADRID,"10,3","31,7","25,1","18,5","1,9"
6,667,10,2018-07-07,09,18,23:10,14:20,05:00,3195,"MADRID, RETIRO","0,0","943,1","939,0",MADRID,"9,7","33,6","27,5","21,4","1,9"
7,667,5,2018-07-08,Varias,Varias,21:30,13:45,05:10,3195,"MADRID, RETIRO","0,0","944,1","940,4",MADRID,"11,7","34,6","28,2","21,7","1,9"
8,667,6,2018-07-09,Varias,19,22:40,13:50,05:30,3195,"MADRID, RETIRO","0,0","943,3","939,7",MADRID,"10,8","34,5","28,2","21,8","1,7"
9,667,6,2018-07-10,08,18,00:10,13:50,06:00,3195,"MADRID, RETIRO","0,0","942,4","938,2",MADRID,"11,1","35,2","28,4","21,5","2,2"
10,667,23,2018-07-11,00,19,16:40,14:10,06:10,3195,"MADRID, RETIRO","0,0","940,6","935,2",MADRID,"10,8","33,2","27,3","21,4","2,8"
11,667,4,2018-07-12,11,19,23:30,15:00,06:30,3195,"MADRID, RETIRO","0,0","939,2","936,4",MADRID,"9,7","32,7","26,8","21,0","1,4"
12,667,4,2018-07-13,Varias,19,00:10,14:40,05:40,3195,"MADRID, RETIRO","0,0","940,0","937,0",MADRID,"8,9","33,5","27,6","21,7","2,5"
13,667,23,2018-07-14,10,19,16:10,14:40,05:10,3195,"MADRID, RETIRO","0,0","941,3","938,8",MADRID,"9,4","33,2","26,8","20,3","1,7"
14,667,24,2018-07-15,09,18,19:10,14:10,05:30,3195,"MADRID, RETIRO","0,0","941,9","938,6",MADRID,"11,9","29,6","24,3","19,0","2,2"
15,667,29,2018-07-16,10,00,00:30,13:30,05:40,3195,"MADRID, RETIRO","0,0","942,8","940,5",MADRID,"8,6","30,2","23,7","17,2","1,4"
16,667,7,2018-07-17,08,20,06:20,13:50,05:15,3195,"MADRID, RETIRO","0,0","942,8","936,6",MADRID,"8,6","33,5","26,4","19,2","1,7"
17,667,25,2018-07-18,Varias,01,15:10,14:00,05:40,3195,"MADRID, RETIRO","0,0","939,0","936,8",MADRID,"11,1","32,9","27,1","21,3","1,9"
18,667,25,2018-07-19,08,17,16:50,14:00,06:05,3195,"MADRID, RETIRO","0,0","940,6","937,4",MADRID,"10,3","32,9","26,2","19,4","1,9"
19,667,4,2018-07-20,24,18,19:20,13:40,05:30,3195,"MADRID, RETIRO","0,0","938,7","936,7",MADRID,"9,7","32,0","25,4","18,7","1,1"
20,667,3,2018-07-21,Varias,18,20:00,13:50,05:10,3195,"MADRID, RETIRO","0,0","940,2","936,4",MADRID,"10,3","30,5","24,0","17,4","2,2"
21,667,8,2018-07-22,24,18,00:40,14:30,06:00,3195,"MADRID, RETIRO","0,0","938,8","936,8",MADRID,"8,1","31,7","24,9","18,1","0,8"
22,667,23,2018-07-23,08,19,15:10,14:50,05:20,3195,"MADRID, RETIRO","0,0","940,8","937,0",MADRID,"8,3","34,7","27,6","20,5","1,9"
23,667,26,2018-07-24,Varias,Varias,10:10,13:50,05:00,3195,"MADRID, RETIRO","0,0","939,1","936,9",MADRID,"8,6","33,0","26,4","19,8","1,9"
24,667,26,2018-07-25,10,19,12:10,14:10,06:30,3195,"MADRID, RETIRO","0,0","939,9","936,3",MADRID,"7,8","34,6","27,2","19,9","1,1"
25,667,26,2018-07-26,Varias,18,15:40,14:20,05:50,3195,"MADRID, RETIRO","0,0","938,2","935,9",MADRID,"8,9","34,5","27,2","19,8","1,7"
26,667,25,2018-07-27,Varias,Varias,15:10,14:40,Varias,3195,"MADRID, RETIRO","0,0","938,4","935,7",MADRID,"10,8","34,5","26,8","19,0","2,2"
27,667,27,2018-07-28,12,Varias,15:20,14:00,05:10,3195,"MADRID, RETIRO","0,0","938,6","936,7",MADRID,"10,8","33,2","25,9","18,6","2,2"
28,667,22,2018-07-29,24,05,11:30,14:10,16:30,3195,"MADRID, RETIRO","0,0","939,9","936,9",MADRID,"7,5","32,6","26,2","19,8","1,7"
29,667,28,2018-07-30,09,18,15:00,14:40,05:30,3195,"MADRID, RETIRO","0,0","941,2","938,7",MADRID,"6,9","34,1","26,8","19,4","1,4"
30,667,16,2018-07-31,08,18,15:00,14:10,04:50,3195,"MADRID, RETIRO","0,0","941,8","938,7",MADRID,"6,4","35,3","28,2","21,1","1,1"
