,altitud,dir,fecha,horaPresMax,horaPresMin,horaracha,horatmax,horatmin,indicativo,nombre,prec,presMax,presMin,provincia,racha,tmax,tmed,tmin,velmedia
0,667,23,2016-03-01,10,00,13:40,16:05,07:05,3195,"MADRID, RETIRO","0,0","949,0","947,5",MADRID,"4,7","16,6","9,1","1,6","0,6"
1,667,30,2016-03-02,0,23,13:30,15:30,04:30,3195,"MADRID, RETIRO","0,0","948,3","942,3",MADRID,"12,5","18,5","11,3","4,1","2,5"
2,667,27,2016-03-03,9,24,13:40,16:20,07:20,3195,"MADRID, RETIRO","0,0","943,3","939,2",MADRID,"7,8","15,5","10,2","4,8","1,9"
3,667,26,2016-03-04,0,17,19:00,15:30,06:15,3195,"MADRID, RETIRO","1,5","939,7","926,0",MADRID,"14,4","15,2","9,8","4,4","3,1"
4,667,33,2016-03-05,24,00,14:50,14:10,06:40,3195,"MADRID, RETIRO",Ip,"934,4","929,0",MADRID,"12,5","10,8","6,8","2,8","2,2"
5,667,34,2016-03-06,12,24,10:20,15:45,07:00,3195,"MADRID, RETIRO","1,1","937,1","934,7",MADRID,"10,6","11,3","6,6","2,0","2,2"
6,667,2,2016-03-07,24,07,21:00,15:10,06:50,3195,"MADRID, RETIRO","0,5","936,7","927,9",MADRID,"13,1","10,5","7,0","3,6","3,6"
7,667,3,2016-03-08,21,00,10:30,13:40,07:20,3195,"MADRID, RETIRO","0,0","943,1","935,2",MADRID,"14,2","10,9","7,4","3,8","3,3"
8,667,33,2016-03-09,0,17,18:10,15:01,03:10,3195,"MADRID, RETIRO","0,0","942,9","933,8",MADRID,"15,8","14,5","8,8","3,1","3,6"
9,667,35,2016-03-10,24,07,13:00,14:10,05:15,3195,"MADRID, RETIRO","0,0","940,3","936,1",MADRID,"15,8","11,4","7,2","3,0","3,6"
10,667,1,2016-03-11,24,16,01:20,15:30,07:00,3195,"MADRID, RETIRO","0,0","943,8","941,0",MADRID,"12,8","13,9","9,0","4,2","2,5"
11,667,4,2016-03-12,10,17,22:10,15:50,06:10,3195,"MADRID, RETIRO","0,0","944,8","941,9",MADRID,"5,8","13,7","7,6","1,5","1,1"
12,667,4,2016-03-13,9,Varias,23:59,15:20,06:45,3195,"MADRID, RETIRO","0,0","943,2","937,7",MADRID,"8,9","15,3","9,0","2,6","1,1"
13,667,3,2016-03-14,24,16,05:30,16:10,06:50,3195,"MADRID, RETIRO","0,0","939,5","936,8",MADRID,"11,1","13,1","7,8","2,5","1,9"
14,667,5,2016-03-15,12,00,00:10,14:30,06:30,3195,"MADRID, RETIRO","0,0","941,4","939,3",MADRID,"6,7","14,9","9,0","3,0","2,2"
15,667,36,2016-03-16,11,16,16:00,15:50,05:45,3195,"MADRID, RETIRO","0,0","940,6","937,9",MADRID,"6,1","16,4","9,6","2,7","1,4"
16,667,21,2016-03-17,10,Varias,13:50,16:00,07:15,3195,"MADRID, RETIRO","0,0","940,6","937,4",MADRID,"7,8","16,2","10,6","5,1","2,5"
17,667,23,2016-03-18,0,15,16:50,15:10,05:50,3195,"MADRID, RETIRO","18,4","939,2","935,7",MADRID,"8,9","14,0","9,3","4,6","2,2"
18,667,23,2016-03-19,0,05,12:50,15:10,23:59,3195,"MADRID, RETIRO","0,2","936,6","933,8",MADRID,"11,1","12,4","9,8","7,3","2,5"
19,667,23,2016-03-20,10,16,18:30,14:15,05:15,3195,"MADRID, RETIRO","0,1","937,1","934,9",MADRID,"10,0","13,7","9,1","4,5","0,6"
20,667,13,2016-03-21,0,16,14:30,13:15,23:59,3195,"MADRID, RETIRO","19,8","935,9","932,2",MADRID,"9,7","14,2","10,0","5,9","1,7"
21,667,4,2016-03-22,0,17,07:30,13:30,Varias,3195,"MADRID, RETIRO","0,1","933,3","929,6",MADRID,"7,5","14,6","10,1","5,6","1,9"
22,667,5,2016-03-23,24,04,13:20,15:20,06:50,3195,"MADRID, RETIRO","0,0","936,0","930,0",MADRID,"8,6","14,0","9,2","4,3","1,9"
23,667,8,2016-03-24,24,00,00:00,15:45,05:15,3195,"MADRID, RETIRO","0,0","942,4","936,5",MADRID,"6,1","19,0","11,0","3,1","1,1"
24,667,23,2016-03-25,21,00,13:40,14:20,05:10,3195,"MADRID, RETIRO","0,0","945,8","943,1",MADRID,"5,3","17,2","11,0","4,9","0,8"
25,667,24,2016-03-26,1,24,15:50,13:30,05:30,3195,"MADRID, RETIRO","0,5","946,0","941,6",MADRID,"11,7","15,6","10,9","6,2","3,1"
26,667,26,2016-03-27,10,24,21:20,14:20,06:45,3195,"MADRID, RETIRO","0,0","943,6","939,9",MADRID,"12,2","15,8","11,6","7,5","3,6"
27,667,25,2016-03-28,12,05,06:40,17:40,06:50,3195,"MADRID, RETIRO",Ip,"942,3","940,6",MADRID,"9,2","13,5","11,0","8,4","2,8"
28,667,25,2016-03-29,10,24,14:40,16:10,02:50,3195,"MADRID, RETIRO","0,0","941,6","937,5",MADRID,"8,6","18,7","13,8","9,0","2,8"
29,667,22,2016-03-30,0,24,15:20,15:10,06:15,3195,"MADRID, RETIRO","0,5","938,9","930,8",MADRID,"10,0","22,5","15,2","7,8","1,7"
30,667,25,2016-03-31,23,03,03:00,13:40,07:30,3195,"MADRID, RETIRO","0,0","941,6","930,8",MADRID,"18,3","13,2","8,8","4,3","3,9"
