,altitud,dir,fecha,horaPresMax,horaPresMin,horaracha,horatmax,horatmin,indicativo,nombre,prec,presMax,presMin,provincia,racha,tmax,tmed,tmin,velmedia
0,667,4,2017-11-01,Varias,Varias,21:30,16:00,07:30,3195,"MADRID, RETIRO","0,0","944,6","941,8",MADRID,"4,4","18,0","14,4","10,7","1,1"
1,667,20,2017-11-02,11,24,13:50,14:00,06:50,3195,"MADRID, RETIRO","0,6","942,9","938,9",MADRID,"5,0","19,2","15,8","12,5","0,8"
2,667,17,2017-11-03,00,24,12:50,13:10,06:20,3195,"MADRID, RETIRO","3,7","938,9","935,0",MADRID,"6,1","18,6","15,2","11,8","0,8"
3,667,20,2017-11-04,24,05,00:40,14:30,Varias,3195,"MADRID, RETIRO","0,2","939,6","934,0",MADRID,"6,1","14,6","12,8","11,0","0,8"
4,667,6,2017-11-05,Varias,00,15:50,12:20,21:10,3195,"MADRID, RETIRO","0,0","946,4","939,6",MADRID,"7,5","14,9","12,0","9,0","1,7"
5,667,3,2017-11-06,00,Varias,09:30,Varias,04:50,3195,"MADRID, RETIRO","0,0","946,4","943,2",MADRID,"8,6","14,0","9,9","5,8","1,4"
6,667,3,2017-11-07,01,14,00:00,14:40,06:10,3195,"MADRID, RETIRO","0,0","943,3","941,5",MADRID,"5,6","14,8","9,4","4,0","0,6"
7,667,3,2017-11-08,24,00,Varias,13:10,23:59,3195,"MADRID, RETIRO","0,0","947,2","943,2",MADRID,"11,4","14,3","10,2","6,2","0,8"
8,667,1,2017-11-09,24,04,09:30,14:30,06:50,3195,"MADRID, RETIRO","0,0","949,3","946,1",MADRID,"11,7","11,4","7,4","3,3","1,9"
9,667,1,2017-11-10,10,02,12:40,14:30,05:45,3195,"MADRID, RETIRO","0,0","951,0","949,2",MADRID,"11,1","16,0","9,8","3,6","2,5"
10,667,4,2017-11-11,00,23,21:20,15:10,07:30,3195,"MADRID, RETIRO","0,0","950,9","947,4",MADRID,"4,2","16,7","11,2","5,7","0,3"
11,667,34,2017-11-12,00,17,19:10,15:20,05:10,3195,"MADRID, RETIRO","0,0","947,5","942,5",MADRID,"4,7","16,3","10,8","5,2","0,6"
12,667,1,2017-11-13,Varias,06,13:00,11:10,23:59,3195,"MADRID, RETIRO","0,0","943,9","941,2",MADRID,"11,7","13,3","9,6","5,8","2,8"
13,667,4,2017-11-14,00,16,02:20,15:10,06:30,3195,"MADRID, RETIRO","0,0","943,4","940,8",MADRID,"6,9","13,5","8,0","2,6","0,6"
14,667,4,2017-11-15,10,Varias,05:10,14:15,07:10,3195,"MADRID, RETIRO","0,0","943,4","941,6",MADRID,"3,6","13,6","9,1","4,6","0,6"
15,667,99,2017-11-16,11,16,Varias,15:30,07:00,3195,"MADRID, RETIRO","0,0","943,8","941,8",MADRID,"2,5","17,0","10,2","3,4","0,6"
16,667,4,2017-11-17,11,16,23:10,14:00,07:30,3195,"MADRID, RETIRO","0,0","944,2","941,3",MADRID,"3,1","16,5","11,0","5,5","0,6"
17,667,9,2017-11-18,Varias,15,10:50,Varias,05:30,3195,"MADRID, RETIRO","0,0","943,4","941,8",MADRID,"5,8","17,5","12,4","7,2","0,8"
18,667,5,2017-11-19,Varias,Varias,03:50,12:45,06:30,3195,"MADRID, RETIRO","0,0","944,7","943,0",MADRID,"5,0","15,6","10,3","5,0","0,3"
19,667,3,2017-11-20,Varias,17,00:00,15:20,07:30,3195,"MADRID, RETIRO","0,0","947,0","944,5",MADRID,"4,2","15,6","10,0","4,5","0,3"
20,667,9,2017-11-21,10,24,09:10,14:30,06:40,3195,"MADRID, RETIRO","0,0","946,2","942,5",MADRID,"2,8","15,0","9,6","4,2","0,3"
21,667,5,2017-11-22,00,Varias,01:00,14:20,05:50,3195,"MADRID, RETIRO","0,0","942,5","937,6",MADRID,"3,9","14,5","9,8","5,0","0,3"
22,667,22,2017-11-23,24,00,14:20,14:40,07:20,3195,"MADRID, RETIRO","0,1","942,9","938,4",MADRID,"4,4","15,7","11,4","7,0","0,6"
23,667,24,2017-11-24,10,17,13:10,13:20,04:10,3195,"MADRID, RETIRO","0,0","944,0","942,0",MADRID,"6,4","16,1","13,0","10,0","0,8"
24,667,4,2017-11-25,24,07,21:00,12:00,03:15,3195,"MADRID, RETIRO","0,0","947,8","941,8",MADRID,"9,4","16,5","12,2","7,8","1,7"
25,667,3,2017-11-26,11,00,01:50,15:50,07:40,3195,"MADRID, RETIRO","0,0","952,2","947,8",MADRID,"8,1","11,4","7,6","3,8","1,1"
26,667,3,2017-11-27,00,24,00:10,14:50,06:50,3195,"MADRID, RETIRO","0,0","950,8","945,4",MADRID,"4,2","9,9","5,6","1,4","0,3"
27,667,14,2017-11-28,00,24,14:20,14:30,05:50,3195,"MADRID, RETIRO","4,4","945,4","933,5",MADRID,"2,8","8,4","5,7","3,0","0,0"
28,667,1,2017-11-29,24,Varias,19:00,13:20,05:40,3195,"MADRID, RETIRO","0,0","934,4","930,1",MADRID,"12,2","11,4","7,8","4,2","2,2"
29,667,2,2017-11-30,22,00,00:40,Varias,06:30,3195,"MADRID, RETIRO","0,0","942,5","934,2",MADRID,"8,6","8,6","5,0","1,5","1,9"
